# y+ ()         
# Time          	patch           	min             	max             	average         
63              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
63              	bottom	9.07785143e-06	2.08520549e-05	9.11080903e-06
64              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
64              	bottom	8.98088616e-06	2.08103742e-05	9.01399407e-06
65              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
65              	bottom	8.88649243e-06	2.07701552e-05	8.91974966e-06
66              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
66              	bottom	8.79455904e-06	2.07313243e-05	8.82796464e-06
67              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
67              	bottom	8.70498149e-06	2.06938130e-05	8.73853454e-06
68              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
68              	bottom	8.61766146e-06	2.06575571e-05	8.65136110e-06
69              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
69              	bottom	8.53250635e-06	2.06224966e-05	8.56635174e-06
70              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
70              	bottom	8.44942886e-06	2.05885751e-05	8.48341922e-06
71              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
71              	bottom	8.36834659e-06	2.05557398e-05	8.40248115e-06
72              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
72              	bottom	8.28918171e-06	2.05239411e-05	8.32345975e-06
73              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
73              	bottom	8.21186061e-06	2.04931323e-05	8.24628143e-06
74              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
74              	bottom	8.13631363e-06	2.04632696e-05	8.17087655e-06
75              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
75              	bottom	8.06247477e-06	2.04343116e-05	8.09717915e-06
76              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
76              	bottom	7.99028145e-06	2.04062192e-05	8.02512667e-06
77              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
77              	bottom	7.91967430e-06	2.03789558e-05	7.95465976e-06
78              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
78              	bottom	7.85059692e-06	2.03524865e-05	7.88572204e-06
79              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
79              	bottom	7.78299572e-06	2.03267786e-05	7.81825995e-06
80              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
80              	bottom	7.71681971e-06	2.03018010e-05	7.75222253e-06
81              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
81              	bottom	7.65202038e-06	2.02775242e-05	7.68756126e-06
82              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
82              	bottom	7.58855150e-06	2.02539204e-05	7.62422994e-06
83              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
83              	bottom	7.52636901e-06	2.02309633e-05	7.56218454e-06
84              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
84              	bottom	7.46543089e-06	2.02086277e-05	7.50138304e-06
85              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
85              	bottom	7.40569702e-06	2.01868899e-05	7.44178535e-06
86              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
86              	bottom	7.34712912e-06	2.01657273e-05	7.38335318e-06
87              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
87              	bottom	7.28969056e-06	2.01451183e-05	7.32604993e-06
88              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
88              	bottom	7.23334636e-06	2.01250427e-05	7.26984061e-06
89              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
89              	bottom	7.17806301e-06	2.01054809e-05	7.21469173e-06
90              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
90              	bottom	7.12380847e-06	2.00864145e-05	7.16057126e-06
91              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
91              	bottom	7.07055202e-06	2.00678257e-05	7.10744847e-06
92              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
92              	bottom	7.01826424e-06	2.00496978e-05	7.05529396e-06
93              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
93              	bottom	6.96691692e-06	2.00320147e-05	7.00407951e-06
94              	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
94              	bottom	6.91648298e-06	2.00147612e-05	6.95377805e-06
