#            face_x              face_y              face_z                 U_x                 U_y                 U_z   wallShearStress_x   wallShearStress_y   wallShearStress_z               yPlus                   p
               6.28                 0.1                0.05                   0                   0                   0   -0.00334286493572  -6.80311368591e-09                   0       1.21556887719     0.0570801177713
               6.36                 0.1                0.05                   0                   0                   0   -0.00334426914536  -6.65096010618e-09                   0       1.21582415737      0.054443180656
               6.44                 0.1                0.05                   0                   0                   0     -0.003345634568  -6.49056750446e-09                   0       1.21607233482     0.0518046248181
               6.52                 0.1                0.05                   0                   0                   0   -0.00334697213772  -6.31107523241e-09   2.05074292525e-18       1.21631540066     0.0491643834431
                6.6                 0.1                0.05                   0                   0                   0   -0.00334826354306  -6.13132316741e-09   1.94053231079e-18       1.21655003135     0.0465224265377
               6.68                 0.1                0.05                   0                   0                   0   -0.00334952620549  -5.93893886895e-09                   0       1.21677939609     0.0438787087954
               6.76                 0.1                0.05                   0                   0                   0    -0.0033507373425  -5.74393259047e-09                   0       1.21699936054     0.0412331762631
               6.84                 0.1                0.05                   0                   0                   0   -0.00335191987628  -5.54497287792e-09                   0       1.21721409177     0.0385858637893
               6.92                 0.1                0.05                   0                   0                   0   -0.00335304661409  -5.33995417375e-09                   0       1.21741865601     0.0359366651279
                  7                 0.1                0.05                   0                   0                   0   -0.00335414614189  -5.13830716101e-09                   0       1.21761824702     0.0332857003189
               7.08                 0.1                0.05                   0                   0                   0   -0.00335518612012  -4.92814119167e-09                   0       1.21780699824     0.0306328162169
               7.16                 0.1                0.05                   0                   0                   0   -0.00335620159097  -4.72681558455e-09                   0       1.21799127325     0.0279782053011
               7.24                 0.1                0.05                   0                   0                   0   -0.00335715403911  -4.51755289952e-09                   0       1.21816408636      0.025321683602
               7.32                 0.1                0.05                   0                   0                   0   -0.00335808633909  -4.32049324895e-09                   0       1.21833322002     0.0226634836564
                7.4                 0.1                0.05                   0                   0                   0   -0.00335895256735  -4.11757930047e-09                   0       1.21849034621     0.0200034113775
               7.48                 0.1                0.05                   0                   0                   0   -0.00335980401749  -3.91464582659e-09                   0       1.21864477204     0.0173416821019
               7.56                 0.1                0.05                   0                   0                   0   -0.00336058307407  -3.74892177154e-09                   0       1.21878605085     0.0146782102683
               7.64                 0.1                0.05                   0                   0                   0   -0.00336136882519   -3.5355423211e-09                   0       1.21892852708     0.0120132185029
               7.72                 0.1                0.05                   0                   0                   0   -0.00336204656051  -3.42522244814e-09                   0       1.21905140406    0.00934609117527
                7.8                 0.1                0.05                   0                   0                   0   -0.00336282769791  -3.17232506412e-09                   0       1.21919301277    0.00667913959744
               7.88                 0.1                0.05                   0                   0                   0   -0.00336328443614  -3.04875784006e-09                   0       1.21927580561    0.00400604907145
               7.96                 0.1                0.05                   0                   0                   0   -0.00336432742768  -3.62763755554e-09                   0        1.2194648466    0.00134475245288
