#             x      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z               k             nut           omega
    0.036190358      0.17527486     0.041174651  -1.1120112e-19     -0.12072055     -0.17543975   3.6376418e-20    9.122222e-19   2.2468076e-19  -7.6136711e-37       5.4094618     0.010082187   3.0506591e-22     0.036085275   0.00018381005       196.31828
    0.036627769      0.17535186     0.040372405  -5.3160143e-19     -0.12152593     -0.17551618   2.0816702e-20   2.2448353e-19   5.7835125e-20  -4.1857827e-36       5.4095385     0.010100019    7.549391e-23     0.036033805   0.00018378902       196.06069
    0.037069742      0.17542225     0.039566321  -3.4521443e-19     -0.12233521     -0.17558559  -1.2939638e-20  -4.7922182e-19  -1.0995761e-19   2.8336621e-36        5.409616     0.010117682  -1.6413926e-22     0.035981943   0.00018376781        195.8011
    0.037516324      0.17548596     0.038756532    1.275219e-19     -0.12314823     -0.17564784  -6.5537829e-21  -6.5866584e-19  -1.4922374e-19  -1.3452842e-36       5.4096944     0.010135168  -2.2911437e-22     0.035929685   0.00018374641        195.5395
    0.037967563      0.17554284     0.037943182   3.8777212e-19     -0.12396487     -0.17570279   1.6592628e-20  -1.3329049e-19  -3.3340194e-20  -3.5141835e-36       5.4097736      0.01015247    -4.42778e-23     0.035877031   0.00018372482       195.27589
    0.038423508       0.1755925     0.037126402  -2.1378308e-20     -0.12478499     -0.17575029   2.0060871e-20   3.4482254e-19     7.17495e-20   2.5085436e-36       5.4098536     0.010169582   1.2464346e-22     0.035823979   0.00018370304       195.01025
    0.038884209      0.17563449     0.036306306  -1.7079299e-19     -0.12560845      -0.1757902  -4.7645328e-21  -1.9734759e-19  -4.3702575e-20  -4.4414626e-37       5.4099345     0.010186495  -7.1890132e-23     0.035770527   0.00018368106       194.74258
    0.039349714      0.17566858     0.035483021   3.9736334e-19     -0.12643513     -0.17582238  -2.5873412e-20  -9.1387191e-20  -2.4799125e-20  -1.4694093e-36       5.4100163     0.010203201  -3.1013292e-23     0.035716674   0.00018365888       194.47287
    0.039820074      0.17569458     0.034656681   1.4112618e-19      -0.1272649     -0.17584669    4.995883e-23    8.312038e-19   1.6527072e-19   1.5116567e-36       5.4100989     0.010219694    3.074203e-22     0.035662418   0.00018363651       194.20111
    0.040295339      0.17571244      0.03382744  -5.7439896e-19      -0.1280976     -0.17586299  -1.9879286e-22   2.5553904e-19   5.2527954e-20  -2.4702212e-38       5.4101824     0.010235966   9.2581571e-23     0.035607757   0.00018361394       193.92729
    0.040775561      0.17572207     0.032995449  -6.4616873e-20     -0.12893309     -0.17587114  -5.1066358e-20  -6.4993355e-19  -1.2497449e-19   1.4023758e-36       5.4102668     0.010252008  -2.4604907e-22      0.03555269   0.00018359117        193.6514
    0.041260791      0.17572347     0.032160871    6.285603e-19     -0.12977121     -0.17587101  -4.2590904e-20   1.1103322e-19   2.1404985e-20    2.343129e-36        5.410352     0.010267814    4.160594e-23     0.035497216    0.0001835682       193.37343
    0.041751081      0.17571656     0.031323869   4.8320946e-20      -0.1306118     -0.17586247   1.4345325e-20   9.6634796e-19   1.8111891e-19  -1.9016824e-36       5.4104382     0.010283375   3.6975755e-22     0.035441333   0.00018354503       193.09337
    0.042246485      0.17570113     0.030484595   -8.365928e-19     -0.13145471     -0.17584538   4.0064621e-20   2.1226596e-19   4.5402651e-20   3.8705154e-37       5.4105252     0.010298682   7.8731318e-23     0.035385039   0.00018352165       192.81123
    0.042747055      0.17567688     0.029643196  -4.5532654e-19     -0.13229978      -0.1758196   2.6945296e-20  -1.1842213e-18  -1.9789388e-19   6.0632938e-37       5.4106132     0.010313729  -4.6900543e-22     0.035328333   0.00018349807       192.52698
    0.043252845      0.17564345     0.028799824   5.6133511e-19     -0.13314686     -0.17578503   3.5787158e-21  -9.3104335e-19  -1.5610691e-19  -1.7374923e-36        5.410702     0.010328507   -3.686366e-22     0.035271213   0.00018347428       192.24062
    0.043763911      0.17560057     0.027954627   4.4302013e-19      -0.1339958     -0.17574152   1.9356079e-20   2.6668467e-19   4.4654566e-20  -1.5061538e-36       5.4107917     0.010343007    1.098695e-22     0.035213678   0.00018345028       191.95214
    0.044280306      0.17554823     0.027107776  -1.0832701e-19     -0.13484643     -0.17568895   2.8856187e-20   1.8966879e-19   2.8266638e-20   2.7522676e-36       5.4108824     0.010357222    7.857438e-23     0.035155728   0.00018342607       191.66154
    0.044802087      0.17548656     0.026259466    1.818711e-20     -0.13569857     -0.17562721  -8.1212937e-21  -1.8616839e-20  -1.3436438e-20   3.7824598e-36        5.410974     0.010371143  -4.7229121e-24     0.035097359   0.00018340165       191.36881
    0.045329309      0.17541562     0.025409903   4.8124077e-20       -0.136552     -0.17555617  -3.3878567e-20   2.3720363e-19   3.0814371e-20   -4.458397e-36       5.4110665     0.010384761   9.9728667e-23     0.035038572   0.00018337702       191.07393
     0.04586203      0.17533554     0.024559304  -2.3276341e-20     -0.13740653     -0.17547571   -4.019775e-20   1.0540629e-19   1.5832085e-20   1.4869358e-36       5.4111599     0.010398069   4.2428645e-23     0.034979364   0.00018335217       190.77691
    0.046400307      0.17524625     0.023707874   6.7030304e-20     -0.13826193     -0.17538572  -8.4733374e-21   1.8363108e-19   2.6709897e-20    2.104891e-36       5.4112542     0.010411058   7.6658558e-23     0.034919734   0.00018332711       190.47773
    0.046944197      0.17514772     0.022855833  -1.4860599e-19       -0.139118     -0.17528607   3.6998149e-20   2.7225997e-19   4.4014365e-20  -2.7562849e-36       5.4113495     0.010423718   1.1768933e-22     0.034859682   0.00018330183       190.17638
     0.04749376      0.17503963     0.022003386  -2.9090666e-19     -0.13997452     -0.17517667   1.5999777e-20  -2.0484937e-19  -2.1805492e-20  -3.2081314e-39       5.4114457     0.010436043  -8.9865022e-23     0.034799205   0.00018327633       189.87287
    0.048049054       0.1749217      0.02115074  -1.8938374e-20     -0.14083128     -0.17505742  -1.7039417e-20  -4.5988128e-19  -6.2974518e-20   1.4060664e-36       5.4115429     0.010448022  -2.0438569e-22     0.034738303    0.0001832506       189.56717
    0.048610139      0.17479373     0.020298113  -1.1461603e-20     -0.14168807     -0.17492821   1.5618725e-20  -2.3913649e-19  -3.1789481e-20   3.2408678e-36        5.411641     0.010459649  -1.0694474e-22     0.034676974   0.00018322466        189.2593
    0.049177075      0.17465563     0.019445735   -9.743032e-20     -0.14254466     -0.17478894    2.519966e-20   -4.878801e-19  -5.1301163e-20  -2.8626871e-36       5.4117401     0.010470913  -2.1930976e-22     0.034615218    0.0001831985       188.94923
    0.049749924      0.17450754     0.018593855   3.1989257e-19      -0.1434008     -0.17463953  -3.4324997e-20   -4.797836e-19  -5.2409772e-20    1.710306e-36       5.4118401     0.010481806  -2.1712668e-22     0.034553033    0.0001831721       188.63696
    0.050328748       0.1743496     0.017742739   2.2864676e-19     -0.14425623     -0.17447989   -3.568394e-20   3.3475319e-19   3.1700104e-20   2.8875902e-36        5.411941     0.010492321   1.5363619e-22     0.034490418   0.00018314549       188.32249
    0.050913608      0.17418181     0.016892651  -3.9996421e-19     -0.14511069     -0.17430993   1.9084351e-20   9.7312044e-20   1.1093792e-20  -4.6289003e-36       5.4120429     0.010502447   4.1228376e-23     0.034427373   0.00018311864       188.00581
    0.051504567      0.17400406     0.016043843   6.1341765e-20     -0.14596392     -0.17412957   1.0793191e-20  -6.7341473e-19  -6.0725235e-20  -1.0990512e-36       5.4121458     0.010512178  -3.1922402e-22     0.034363895   0.00018309156       187.68691
    0.052101689      0.17381613     0.015196554   8.1593628e-19     -0.14681567     -0.17393875  -3.9318536e-20   2.6105454e-19    2.312696e-20   2.0571943e-36       5.4122497     0.010521503    1.287863e-22     0.034299984   0.00018306426       187.36579
    0.052705039      0.17361771     0.014351008   1.6291901e-19     -0.14766572      -0.1737374  -2.6810577e-20    1.369555e-18   1.1798388e-19   3.4669064e-36       5.4123545     0.010530415   6.6178774e-22     0.034235639   0.00018303672       187.04244
    0.053314682       0.1734085     0.013507435   -4.814893e-19     -0.14851385     -0.17352546   3.0183996e-20   6.4471126e-19   5.8611787e-20  -3.4967784e-36       5.4124602     0.010538905   3.0985201e-22      0.03417086   0.00018300895       186.71686
    0.053930682      0.17318815     0.012666054  -1.9239991e-19     -0.14935983     -0.17330288   3.4030668e-20    1.443412e-19    1.679265e-20  -6.6871658e-37        5.412567     0.010546965   7.2676433e-23     0.034105645   0.00018298094       186.38903
    0.054553106      0.17295669     0.011827106  -2.2893258e-19     -0.15020343     -0.17306962   2.2281205e-20   1.5244595e-19   1.6968457e-20   4.3184314e-36       5.4126747     0.010554586   7.6687706e-23     0.034039993   0.00018295269       186.05896
    0.055182022      0.17271419     0.010990849  -9.4216635e-20     -0.15104439     -0.17282563   4.4647731e-20  -4.3327714e-19  -2.5653633e-20   9.1759194e-38       5.4127834     0.010561759  -2.1840152e-22     0.033973904   0.00018292421       185.72665
    0.055817496      0.17246087     0.010157548   3.6758484e-19     -0.15188244     -0.17257088   4.8577536e-20  -8.4661228e-20  -6.9207048e-21  -3.7630268e-36       5.4128931     0.010568477  -3.1524855e-23     0.033907377   0.00018289548       185.39207
    0.056459598      0.17219689    0.0093274763   1.6126972e-19     -0.15271732     -0.17230532   5.9480874e-21   4.7037371e-19   1.5506153e-20   1.4534967e-37       5.4130037     0.010574732    2.541693e-22      0.03384041   0.00018286651       185.05523
    0.057108397      0.17192217    0.0085008941  -1.1209972e-19     -0.15354876     -0.17202893  -3.8885414e-20   3.0591947e-19  -4.8261273e-21   9.1961191e-37       5.4131153     0.010580514   1.6526349e-22     0.033773005    0.0001828373       184.71613
    0.057763961      0.17163661     0.007678043  -1.5843862e-19     -0.15437651     -0.17174169  -1.2986428e-20   1.9317055e-19   2.0615468e-23  -5.5371843e-37       5.4132279     0.010585815   1.0610579e-22     0.033705159   0.00018280785       184.37476
    0.058426363         0.17134    0.0068591559  -2.6116813e-19     -0.15520035     -0.17144359   1.3631948e-20  -9.0529948e-20  -9.9315382e-21   1.8201949e-36       5.4133415     0.010590628  -4.3014013e-23     0.033636872   0.00018277815       184.03112
    0.059095673      0.17103221    0.0060444656  -1.9851343e-19     -0.15602004     -0.17113462   -2.538311e-20  -4.5357342e-19  -3.0673714e-20   9.1916937e-37       5.4134561     0.010594945  -2.4213283e-22     0.033568144    0.0001827482        183.6852
    0.059771963      0.17071315    0.0052342202  -9.8802493e-20     -0.15683534     -0.17081479  -4.5814075e-20  -5.6184118e-19   -3.193438e-20   8.9773262e-37       5.4135717     0.010598758  -3.0973194e-22     0.033498974     0.000182718       183.33699
    0.060455306      0.17038286    0.0044286864  -6.2139672e-20     -0.15764599      -0.1704841  -2.2982217e-20  -6.7169943e-19  -2.6562616e-20  -8.8035975e-38       5.4136882     0.010602058  -3.7730345e-22     0.033429361   0.00018268755        182.9865
    0.061145775      0.17004162    0.0036281501   3.1618464e-19     -0.15845171     -0.17014255   -1.005098e-20  -6.9405806e-19  -1.8815654e-20  -1.6785356e-36       5.4138057     0.010604838  -3.9276482e-22     0.033359305   0.00018265685       182.63372
    0.061843446      0.16968984    0.0028329182   6.1272966e-19     -0.15925219     -0.16979016  -1.5764478e-20   1.2536189e-19   2.3498594e-21   -6.592888e-37       5.4139242     0.010607091   7.1532871e-23     0.033288806   0.00018262589       182.27865
    0.062548392      0.16932769     0.002043297   1.5698453e-19      -0.1600471     -0.16942695   7.3179372e-21    8.164551e-19   2.0472793e-20   1.1213268e-36       5.4140437     0.010608808   4.6677114e-22     0.033217864   0.00018259468       181.92128
    0.063260691      0.16895535     0.001259578  -3.0927703e-19     -0.16083618     -0.16905294   3.3999346e-20   4.9108858e-19   1.7074808e-20  -1.5382755e-37       5.4141642     0.010609983   2.8434625e-22     0.033146477   0.00018256321       181.56162
    0.063980417      0.16857264   0.00048203909  -3.6208063e-19     -0.16161911     -0.16866816   3.6942647e-20   3.4278708e-20   6.2390949e-21   -1.111664e-36       5.4142856     0.010610609   2.2001792e-23     0.033074646   0.00018253148       181.19965
     0.06470765      0.16817943  -0.00028907337   -2.200453e-19     -0.16239567     -0.16827267   1.3761669e-20  -4.0919565e-19  -7.5183154e-21  -1.0425721e-36       5.4144081     0.010610678  -2.4052871e-22      0.03300237   0.00018249949       180.83538
    0.065442467      0.16777554   -0.0010535098   1.2427517e-19     -0.16316562     -0.16786652  -2.0531472e-20  -4.9962263e-19  -4.1232665e-21   1.0038345e-36       5.4145315     0.010610183  -2.9678444e-22      0.03292965   0.00018246724        180.4688
    0.066184948      0.16736087   -0.0018110152    3.044978e-19     -0.16392869     -0.16744978  -1.8061396e-20  -8.7726018e-20   3.2811847e-21   2.7890456e-36       5.4146559     0.010609119  -5.1666035e-23     0.032856485   0.00018243473       180.09991
    0.066935172      0.16693556   -0.0025613209   2.3532887e-19     -0.16468464      -0.1670225  -2.6760705e-20   2.5455952e-19  -6.1847922e-21  -1.5637067e-36       5.4147813     0.010607478   1.5705945e-22     0.032782874   0.00018240195       179.72872
     0.06769322      0.16649972   -0.0033041376  -5.6435552e-20     -0.16543316     -0.16658477  -1.0154679e-20   4.9180953e-19  -3.8594628e-21  -5.6580422e-37       5.4149077     0.010605253   3.0364687e-22     0.032708819    0.0001823689       179.35521
    0.068459173      0.16605372    -0.004039181  -3.9688011e-19     -0.16617396     -0.16613666   3.5665407e-20   1.0799254e-19   6.0603144e-21    2.499511e-36        5.415035      0.01060244    6.556866e-23     0.032634319   0.00018233559       178.97939
    0.069233115      0.16559781   -0.0047661664  -2.0922362e-19     -0.16690676     -0.16567825  -1.9621623e-20  -4.9196502e-19   6.5758924e-21   1.2726836e-37       5.4151634     0.010599032  -3.1238504e-22     0.032559373   0.00018230201       178.60125
    0.070015128      0.16513205   -0.0054848356   6.2319962e-20     -0.16763129     -0.16520965  -7.9491076e-20  -3.8532555e-19   6.4122419e-21  -4.9012345e-37       5.4152927     0.010595022  -2.5597274e-22     0.032483983   0.00018226815        178.2208
    0.070805297      0.16465632   -0.0061949617   1.0735974e-19     -0.16834732     -0.16473095  -3.5398201e-20  -3.0559887e-19   2.1385175e-20  -1.5767237e-36        5.415423     0.010590407  -2.1476137e-22     0.032408148   0.00018223403       177.83803
    0.071603706      0.16417045   -0.0068963424   3.0873255e-19     -0.16905465     -0.16424227   8.9484555e-21  -1.0608376e-19   2.6990736e-20  -4.3447818e-37       5.4155542      0.01058518  -7.9811422e-23     0.032331868   0.00018219963       177.45295
    0.072410442      0.16367424   -0.0075887874   2.5903484e-19      -0.1697531     -0.16374374   2.6104966e-20   4.4542236e-19   2.7675029e-21   1.5386577e-36       5.4156865     0.010579336   2.8771595e-22     0.032255144   0.00018216495       177.06555
    0.073225592      0.16316778   -0.0082721059  -9.7945769e-20      -0.1704425     -0.16323549   4.1499039e-20   5.0709304e-19   -1.294053e-20   -5.663416e-37       5.4158197     0.010572871   3.3315934e-22     0.032177976      0.00018213       176.67583
    0.074049243      0.16265116   -0.0089460727  -3.0037431e-19     -0.17112261     -0.16271765   4.4652426e-20   1.8289075e-19  -1.8083535e-22   1.7132123e-37       5.4159539     0.010565779   1.2078576e-22     0.032100364   0.00018209477        176.2838
    0.074881483      0.16212477   -0.0096104583  -2.1899295e-19     -0.17179322     -0.16219036   2.2099034e-20  -2.4189685e-19   1.7396413e-20   2.4692908e-36        5.416089     0.010558057  -1.6589426e-22      0.03202231   0.00018205925       175.88945
    0.075722403        0.161589    -0.010265015   1.7886909e-19     -0.17245405     -0.16165375  -1.1820896e-20  -3.5020648e-19   2.1099864e-20   -9.658972e-37       5.4162251     0.010549699  -2.4120969e-22     0.031943812   0.00018202346       175.49279
    0.076572093       0.1610442    -0.010909503   3.6656849e-19     -0.17310487     -0.16110796   -7.410008e-21   2.0539111e-19   -9.118561e-21  -1.2633028e-36       5.4163622     0.010540703   1.4700818e-22     0.031864872   0.00018198738       175.09381
    0.077430644      0.16049072    -0.011543713  -7.9139185e-20     -0.17374546     -0.16055315   6.1010523e-21   5.3763472e-19  -3.8909767e-20   1.3460636e-36       5.4165002     0.010531063   3.8257976e-22      0.03178549   0.00018195102       174.69252
    0.078298149      0.15992849    -0.012167444    -3.09512e-19     -0.17437562     -0.15998947   2.5701496e-21  -1.5552571e-22  -6.4060989e-21  -1.9196794e-36       5.4166392     0.010520778  -4.2528207e-24     0.031705667   0.00018191437       174.28892
    0.079174701      0.15935754    -0.012780539   9.5920426e-20      -0.1749952     -0.15941709  -6.5641937e-21   -2.137295e-19   1.5221378e-20  -7.6992093e-37       5.4167791     0.010509843  -1.5441291e-22     0.031625404   0.00018187744       173.88301
    0.080060395      0.15877781    -0.013382835    1.471828e-19     -0.17560404     -0.15883618  -7.0474795e-21   2.3704882e-19  -1.2821871e-20   1.0885266e-36         5.41692     0.010498257   1.7682119e-22     0.031544701   0.00018184021       173.47479
    0.080955325      0.15818945    -0.013974167  -5.9545017e-20       -0.176202     -0.15824693  -1.2383935e-20   1.3917426e-19  -8.0086225e-21  -8.3725199e-37       5.4170618     0.010486015   1.0087289e-22     0.031463559    0.0001818027       173.06427
    0.081859589      0.15759276    -0.014554349   1.0522365e-19     -0.17678888     -0.15764951  -2.1165884e-20   9.5285953e-20  -6.2720049e-21   1.8190437e-37       5.4172046     0.010473116   6.7556146e-23     0.031381979   0.00018176489       172.65145
    0.082773283      0.15698813     -0.01512317  -5.6013746e-20     -0.17736449      -0.1570441   1.3542545e-20   3.9870265e-19  -2.5172265e-20  -3.7787445e-38       5.4173483     0.010459557   2.9874757e-22     0.031299962   0.00018172679       172.23633
    0.083696507      0.15637597    -0.015680413  -4.8402738e-19     -0.17792857     -0.15643088   4.8512735e-20  -5.2411436e-20   1.3815786e-20   7.7093824e-37       5.4174929     0.010445338   -4.421518e-23     0.031217509   0.00018168839       171.81891
    0.084629358      0.15575672    -0.016225886  -2.4629582e-19     -0.17848095     -0.15581004   2.4277282e-20  -7.8332941e-19   7.0836973e-20   1.1374351e-36       5.4176385     0.010430455  -6.0682781e-22     0.031134621    0.0001816497        171.3992
    0.085571939      0.15513055    -0.016759414   2.8801482e-19     -0.17902141     -0.15518175  -1.7930931e-20    -6.37866e-19   5.4102651e-20  -2.8493678e-37        5.417785     0.010414909  -4.9414257e-22     0.031051298   0.00018161071        170.9772
    0.086524349      0.15449755    -0.017280874   3.3227494e-19     -0.17954986     -0.15454624   -1.979642e-20  -6.8337751e-20   3.2181603e-22   1.5130707e-36       5.4179325     0.010398699  -5.2551592e-23     0.030967542   0.00018157142       170.55291
    0.087486692      0.15385763    -0.017790166   1.6764414e-19      -0.1800662      -0.1539037  -8.2454982e-21   1.7190572e-19  -2.3832186e-20    2.137426e-37       5.4180808     0.010381824   1.3725914e-22     0.030883355   0.00018153182       170.12635
    0.088459071      0.15321065    -0.018287208   4.0757755e-20     -0.18057034     -0.15325436   1.9952099e-23     3.31452e-19  -3.7008598e-20  -2.1695127e-36       5.4182301     0.010364283   2.6960835e-22     0.030798737   0.00018149193       169.69751
    0.089441592      0.15255679    -0.018771933  -1.3664355e-19     -0.18106225     -0.15259844   1.8077786e-20   2.5883214e-19  -3.0115952e-20  -3.9330865e-37       5.4183803     0.010346077   2.1413062e-22      0.03071369   0.00018145173        169.2664
    0.090434358       0.1518962    -0.019244232  -1.1184889e-19     -0.18154181     -0.15193616   1.4071855e-20  -1.0763479e-20  -3.9161254e-21  -7.2320088e-38       5.4185315     0.010327207   -2.456703e-24     0.030628216   0.00018141123       168.83303
    0.091437479      0.15122936     -0.01970401   -4.671035e-20     -0.18200893     -0.15126772   9.0284776e-21  -1.5465792e-20  -2.5586023e-22   1.6767867e-36       5.4186835     0.010307672  -5.6339059e-24     0.030542314   0.00018137042       168.39739
    0.092451061      0.15055669    -0.020151149  -1.5830249e-19     -0.18246346     -0.15059336     1.30882e-20  -1.2605884e-19   1.0973703e-20   7.2584568e-37       5.4188364     0.010287474  -9.9083522e-23     0.030455988    0.0001813293       167.95951
    0.093475213      0.14987854    -0.020585557  -2.4586248e-20     -0.18290532     -0.14991328  -1.5261344e-20  -3.9495139e-19   4.0453474e-20  -1.3649002e-36       5.4189903     0.010266614  -3.3014502e-22     0.030369239   0.00018128787       167.51937
    0.094510047      0.14919514    -0.021007175   2.6772283e-19     -0.18333443     -0.14922771  -2.9079332e-20  -1.6599867e-19   1.4493399e-20  -4.3101572e-37        5.419145     0.010245093  -1.4184995e-22     0.030282068   0.00018124613         167.077
    0.095555673      0.14850648    -0.021415973   1.7501963e-19     -0.18375076     -0.14853688   1.5423679e-20   2.6214863e-19  -3.8070426e-20   -3.754028e-37       5.4193006     0.010222914   2.2916371e-22     0.030194477   0.00018120408       166.63238
    0.096612203      0.14781249    -0.021811958  -4.2507831e-20     -0.18415433     -0.14784103   3.0343267e-20   2.3700999e-19  -4.2082806e-20   2.1987981e-37       5.4194572     0.010200078   2.2005935e-22     0.030106468   0.00018116171       166.18555
    0.097679752      0.14711319    -0.022195158  -3.6316384e-20     -0.18454518     -0.14714041  -3.0945158e-20   1.4021791e-19   -3.834616e-20   8.1755068e-37       5.4196146     0.010176589   1.3814262e-22     0.030018042   0.00018111903       165.73649
    0.098758435      0.14640864    -0.022565575  -1.0179697e-19     -0.18492333     -0.14643523   -6.340944e-20   1.6120749e-19  -2.9645804e-20   3.4098727e-38       5.4197729     0.010152448   1.4110838e-22     0.029929202   0.00018107603       165.28522
    0.099848367      0.14569945    -0.022923214  -1.8950138e-19     -0.18528881     -0.14572574  -1.6428835e-20  -4.4192608e-20   2.0916857e-20  -4.7594343e-37       5.4199321     0.010127659  -8.7957471e-23     0.029839949   0.00018103272       164.83175
     0.10094967      0.14498619    -0.023268082   6.1882572e-20     -0.18564157     -0.14501215   1.4708452e-20  -1.6605188e-19   4.2230142e-20   1.3016319e-37       5.4200921     0.010102224  -2.7088427e-22     0.029750285   0.00018098908       164.37608
     0.10206245      0.14426896    -0.023600158   3.0136907e-19     -0.18598158     -0.14429468   2.3595538e-21   1.4616606e-19  -6.9606216e-21   4.2662341e-37       5.4202531     0.010076148   6.0190187e-23     0.029660213   0.00018094513       163.91822
     0.10318684      0.14354816    -0.023919393   1.9136447e-20     -0.18630885     -0.14357354   1.8252306e-20   3.7531298e-19  -4.2238213e-20   2.6226102e-37       5.4204149     0.010049433   4.0272596e-22     0.029569735   0.00018090085       163.45818
     0.10432296      0.14282412    -0.024225742  -3.2679182e-19     -0.18662327     -0.14284896   3.5455897e-20   4.7408668e-20   2.4667095e-21   2.0487439e-37       5.4205776     0.010022085   9.0585522e-23     0.029478852   0.00018085625       162.99598
     0.10547092      0.14209727     -0.02451931  -1.6701829e-19     -0.18692496     -0.14212114   1.3241927e-20  -3.5630704e-19   5.9940444e-20   2.5217275e-37       5.4207411     0.009994107  -3.4606959e-22     0.029387568   0.00018081132       162.53162
     0.10663086      0.14136765    -0.024800173     1.43209e-19     -0.18721399     -0.14139031  -1.1479486e-20  -2.9105484e-19   4.7506469e-20  -1.8588804e-37       5.4209055    0.0099655043  -2.8597687e-22     0.029295884   0.00018076607       162.06511
     0.10780289      0.14063517    -0.025068404   1.3507559e-19     -0.18749046      -0.1406567   -2.253699e-20  -2.6080824e-21   6.3277362e-21   -1.799134e-37       5.4210707    0.0099362815  -7.8653258e-24     0.029203802    0.0001807205       161.59645
     0.10898715      0.13989996    -0.025324084   1.3511664e-21     -0.18775447     -0.13992052  -1.9364821e-20   4.1052514e-20   8.0248257e-21   5.7215294e-38       5.4212368    0.0099064438   2.8044726e-23     0.029111326   0.00018067459       161.12567
     0.11018375      0.13916222    -0.025567266   7.2129958e-20     -0.18800606     -0.13918199  -4.6366483e-21    8.183114e-21   1.7103576e-20   2.0128753e-37       5.4214038    0.0098759966   -5.436517e-24     0.029018457   0.00018062835       160.65278
     0.11139284       0.1384224    -0.025798014   9.6987387e-20      -0.1882453     -0.13844132   1.3616703e-20   2.1267857e-19   -1.913818e-20   1.3771445e-37       5.4215716    0.0098449454   2.0789764e-22     0.028925199   0.00018058179       160.17777
     0.11261454      0.13768085     -0.02601637  -1.2346938e-19      -0.1884722     -0.13769869    3.744738e-20   2.2613803e-19  -2.9022032e-20  -2.9274021e-37       5.4217403     0.009813296   2.2680294e-22     0.028831554   0.00018053489       159.70067
     0.11384897       0.1369379     -0.02622241  -2.2345162e-19     -0.18868683     -0.13695429   3.3630958e-20  -1.0502495e-19   1.1799991e-20   1.6631853e-37       5.4219098    0.0097810547  -1.0428295e-22     0.028737525   0.00018048765       159.22149
     0.11509628      0.13619369    -0.026416246   -3.676256e-20      -0.1888893     -0.13620833   7.0382545e-21  -3.1875776e-19   4.5590282e-20    1.010307e-38       5.4220801    0.0097482279  -3.2707787e-22     0.028643114   0.00018044008       158.74024
      0.1163566      0.13544828    -0.026598032   1.5596479e-19     -0.18907976     -0.13546101  -4.7939142e-24  -1.8784652e-19   2.5844196e-20   -1.902032e-37       5.4222513    0.0097148221  -1.8887325e-22     0.028548324   0.00018039218       158.25693
     0.11763007      0.13470159    -0.026767949    1.436374e-19     -0.18925841     -0.13471253   -3.004416e-21   5.4171247e-20  -1.8373006e-20    1.592399e-37       5.4224233    0.0096808441   7.2377813e-23     0.028453159   0.00018034394       157.77157
     0.11891681      0.13395365    -0.026926206   8.3154251e-20     -0.18942548     -0.13396308   -8.657127e-21   1.5286301e-19  -3.6679842e-20    3.523934e-38       5.4225961    0.0096463007   1.7610471e-22     0.028357621   0.00018029536       157.28418
     0.12021697      0.13320451    -0.027072984  -2.1198905e-20     -0.18958114     -0.13321287  -2.5318754e-21   2.5321084e-19  -5.5169466e-20  -2.4193582e-37       5.4227698    0.0096111988   2.8613654e-22     0.028261713   0.00018024644       156.79478
      0.1215307      0.13245443    -0.027208473  -2.3956674e-19      -0.1897256     -0.13246208    8.504231e-21    9.740584e-20  -2.8478594e-20   3.5700342e-37       5.4229443    0.0095755456   1.1516734e-22     0.028165438   0.00018019718       156.30337
     0.12285812      0.13170372    -0.027332825  -1.4379228e-19       -0.189859     -0.13171087  -1.4641984e-20  -3.1950162e-19   4.8981119e-20   4.0582335e-37       5.4231196    0.0095393481  -3.5320965e-22       0.0280688   0.00018014758       155.80996
     0.12419939      0.13095269    -0.027446205   2.0408514e-19     -0.18998147     -0.13095941  -3.9799311e-20  -2.2280934e-19   4.4518795e-20  -2.0511304e-37       5.4232958    0.0095026138  -2.5898072e-22     0.027971802   0.00018009764       155.31458
     0.12555464      0.13020168    -0.027548799   1.9165085e-19     -0.19009321     -0.13020786  -6.8030226e-21   1.9102626e-19  -2.4654078e-20   2.1949201e-37       5.4234727    0.0094653501    2.064281e-22     0.027874447   0.00018004735       154.81725
     0.12692403      0.12945076    -0.027640798  -7.2744752e-20      -0.1901944     -0.12945637   3.4254844e-20    2.232716e-19  -3.6535815e-20  -1.7071505e-38       5.4236505    0.0094275647   2.5757542e-22     0.027776738   0.00017999671       154.31796
      0.1283077      0.12870009    -0.027722451  -1.6904109e-19      -0.1902853     -0.12870509   3.0272368e-20  -1.1886925e-20  -2.3917468e-21  -3.1061632e-37       5.4238291    0.0093892651  -7.2932558e-25      0.02767868   0.00017994573       153.81674
      0.1297058      0.12794963    -0.027793994  -5.8846552e-20     -0.19036615     -0.12795418  -8.8077727e-21  -1.9324311e-19   2.5243345e-20  -7.1810647e-38       5.4240085    0.0093504592  -2.1341842e-22     0.027580274   0.00017989441       153.31361
     0.13111848      0.12719949    -0.027855684   6.6998508e-20     -0.19043723     -0.12720379  -3.1958883e-20  -1.3663925e-19    2.183556e-20  -1.5131146e-37       5.4241887    0.0093111545  -1.6197619e-22     0.027481526   0.00017984273       152.80858
