#        face_x          face_y          face_z      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z              kl              kt             nut           omega
     0.12555464               0            0.05     -0.12090502  -2.5574487e-06  -1.0827057e-20       3149.6841     0.047360207  -1.6213596e-18    1.299588e-23   2.7489592e-28   1.1637825e-42               0               0               0             0.1             0.1               0        11601891
     0.12692403               0            0.05     -0.11889271  -2.5096617e-06  -2.2452789e-22       3133.5422     0.046594487  -3.4286777e-18   2.0772822e-13   3.0888333e-18  -2.2729329e-34               0               0               0             0.1             0.1               0        11601891
      0.1283077               0            0.05     -0.11691424  -2.4339047e-06   7.3179063e-21       3117.5034     0.045810191  -1.0190499e-21  -1.2308842e-23  -2.5624379e-28    7.704361e-43               0               0               0             0.1             0.1               0        11601891
      0.1297058               0            0.05     -0.11496771  -2.3658166e-06  -6.9444382e-21        3101.567     0.045076116   1.9405832e-19   6.9973154e-14   1.0169434e-18   4.3781727e-36               0               0               0             0.1             0.1               0        11601891
     0.13111848               0            0.05     -0.11305573  -2.3541662e-06   6.7619858e-21       3085.7326      0.04431868  -1.1894303e-18   1.4068388e-13   2.0205652e-18  -5.4228154e-35               0               0               0             0.1             0.1               0        11601891
      0.1325459               0            0.05     -0.11117548  -2.0108973e-06  -3.0546875e-21       3069.9987     0.043576716   5.9308376e-19   -7.071313e-14  -1.0037288e-18  -1.3660871e-35               0               0               0             0.1             0.1               0        11601891
      0.1339882               0            0.05     -0.10932268  -2.3230877e-06  -1.0123415e-20       3054.3656     0.043026307  -4.1081936e-18   2.1326026e-13   3.0041595e-18  -2.8683991e-34               0               0               0             0.1             0.1               0        11601891
     0.13544554               0            0.05     -0.10750373  -2.3422515e-06   9.8900731e-21       3038.8329     0.042064984   -4.269644e-18   1.4292568e-13   1.9784458e-18  -2.0081442e-34               0               0               0             0.1             0.1               0        11601891
     0.13691808               0            0.05     -0.10571075  -1.8853712e-06   9.6847391e-21       3023.3986     0.041489596   5.3293784e-21  -2.5252421e-21  -4.5038171e-26   2.3135123e-40               0               0               0             0.1             0.1               0        11601891
     0.13840598               0            0.05     -0.10394855  -2.2363463e-06  -6.1911196e-21       3008.0648     0.040812872   1.3419024e-18   -7.222245e-14  -9.7990095e-19  -3.2218519e-35               0               0               0             0.1             0.1               0        11601891
      0.1399094               0            0.05     -0.10221772  -1.9681426e-06   2.8362902e-21       2992.8279     0.039989009  -3.4316602e-18   1.4521202e-13   1.9402669e-18  -1.6650418e-34               0               0               0             0.1             0.1               0        11601891
     0.14142849               0            0.05     -0.10051381  -2.0162946e-06   1.2354526e-20       2977.6896     0.039480333   4.1632296e-18  -1.4598426e-13  -1.9355635e-18  -2.0410651e-34               0               0               0             0.1             0.1               0        11601891
     0.14296343               0            0.05    -0.098840073  -1.9455457e-06  -6.0079995e-21       2962.6476     0.038605585   2.6314328e-18  -1.4676159e-13  -1.9124168e-18  -1.3035402e-34               0               0               0             0.1             0.1               0        11601891
     0.14451437               0            0.05    -0.097192402  -1.7694825e-06    -1.69076e-22       2947.7023     0.038135151  -7.4943247e-19   8.8905668e-22   1.6186145e-26   1.5466039e-42               0               0               0             0.1             0.1               0        11601891
     0.14608149               0            0.05    -0.095572871  -1.8426001e-06   8.7101507e-21       2932.8526     0.037365604   3.7649753e-19  -1.4833179e-13  -1.8898007e-18  -1.9041602e-35               0               0               0             0.1             0.1               0        11601891
     0.14766496               0            0.05    -0.093979347  -1.6663232e-06  -8.4745948e-21       2918.0983      0.03683359   2.4021631e-18  -2.2368712e-13  -2.8234825e-18  -1.8413805e-34               0               0               0             0.1             0.1               0        11601891
     0.14926493               0            0.05    -0.092411817  -1.6084312e-06  -8.6323906e-21       2903.4387     0.036174375  -2.0171335e-18   7.4961496e-14   9.3395644e-19  -5.2078634e-35               0               0               0             0.1             0.1               0        11601891
      0.1508816               0            0.05    -0.090869247  -1.5368119e-06   2.8169048e-21       2888.8734     0.035673903   7.8936817e-22  -3.9871346e-22   -6.743179e-27   1.2359934e-41               0               0               0             0.1             0.1               0        11601891
     0.15251512               0            0.05    -0.089352325  -1.6101669e-06  -2.6821772e-21       2874.4018     0.035053764   -1.446961e-18   3.8004274e-22   6.8485318e-27   1.1408119e-41               0               0               0             0.1             0.1               0        11601891
     0.15416568               0            0.05    -0.087860757  -1.4977566e-06  -4.6574956e-23       2860.0235     0.034489001  -1.9783168e-18   7.6175017e-14   9.1859394e-19  -5.2691285e-35               0               0               0             0.1             0.1               0        11601891
     0.15583345               0            0.05    -0.086393085  -1.4589463e-06   2.6860433e-21       2845.7377     0.033940082    7.363049e-22  -3.5991006e-22  -6.0779107e-27   1.1189947e-41               0               0               0             0.1             0.1               0        11601891
     0.15751862               0            0.05    -0.084949587  -1.4297219e-06   5.0783048e-21       2831.5442      0.03339321   1.4951479e-21   -7.078311e-22  -1.1912967e-26   4.2314298e-41               0               0               0             0.1             0.1               0        11601891
     0.15922136               0            0.05    -0.083530151  -1.4248203e-06  -2.4102886e-21       2817.4422     0.032855485   1.7649213e-18  -1.5482652e-13   -1.805503e-18  -9.6987481e-35               0               0               0             0.1             0.1               0        11601891
     0.16094186               0            0.05    -0.082134093  -1.3962442e-06   -1.004892e-20       2803.4314     0.032301162  -1.2273124e-18    7.783162e-14   8.9677665e-19  -3.4073771e-35               0               0               0             0.1             0.1               0        11601891
      0.1626803               0            0.05    -0.080760761  -1.3468712e-06  -2.4190361e-21        2789.511     0.031774537  -3.5022508e-19   1.5650564e-13   1.7827119e-18  -1.9649394e-35               0               0               0             0.1             0.1               0        11601891
     0.16443687               0            0.05    -0.079409786  -1.3043834e-06   7.1900234e-21       2775.6808     0.031247523  -1.0384374e-18    1.573538e-13   1.7714272e-18  -5.8869132e-35               0               0               0             0.1             0.1               0        11601891
     0.16621176               0            0.05    -0.078080786  -1.2748865e-06   7.2092221e-21         2761.94     0.030743823   1.2019458e-18  -7.9103874e-14  -8.8052438e-19  -3.4424561e-35               0               0               0             0.1             0.1               0        11601891
     0.16800516               0            0.05    -0.076773268  -1.2667639e-06   2.2626032e-21       2748.2885     0.030229618   5.1263368e-19  -7.9533781e-14  -8.7482658e-19  -1.4835304e-35               0               0               0             0.1             0.1               0        11601891
     0.16981727               0            0.05    -0.075487262  -1.3385955e-06  -6.7574164e-21       2734.7256     0.029722051   2.3750967e-18  -1.5993328e-13  -1.7382165e-18   -1.389013e-34               0               0               0             0.1             0.1               0        11601891
     0.17164827               0            0.05    -0.074222513  -1.1116588e-06  -4.6764745e-21       2721.2509     0.029137751  -2.3589938e-18   1.6080497e-13   1.7218167e-18  -1.3939837e-34               0               0               0             0.1             0.1               0        11601891
     0.17349837               0            0.05    -0.072978007  -1.1454034e-06    8.876561e-21       2707.8637      0.02880762    1.338683e-18  -5.5961668e-22  -8.7832882e-27   6.8068064e-41               0               0               0             0.1             0.1               0        11601891
     0.17536776               0            0.05    -0.071753787   -1.136069e-06  -2.0666402e-21        2694.564     0.028182879   1.6626585e-18  -1.6256647e-13  -1.7003089e-18  -1.0031028e-34               0               0               0             0.1             0.1               0        11601891
     0.17725665               0            0.05    -0.070549168  -1.0672509e-06  -4.4008198e-21       2681.3508     0.027854108  -4.9685407e-19   8.1728196e-14   8.4899968e-19   -1.514421e-35               0               0               0             0.1             0.1               0        11601891
     0.17916524               0            0.05    -0.069364525  -1.0774793e-06   7.4945765e-23       2668.2244     0.027274915  -1.3110504e-18  -2.5780343e-22  -4.0046097e-27   2.7854693e-43               0               0               0             0.1             0.1               0        11601891
     0.18109373               0            0.05     -0.06819934  -1.0273255e-06   1.9937734e-21       2655.1834     0.026930867  -4.9042506e-19   8.2627457e-14   8.3806979e-19  -1.5261686e-35               0               0               0             0.1             0.1               0        11601891
     0.18304234               0            0.05    -0.067052675  -1.0392762e-06   4.1234492e-21       2642.2282     0.026383108  -1.6130499e-19  -8.3081816e-14  -8.2958637e-19   5.0720493e-36               0               0               0             0.1             0.1               0        11601891
     0.18501127               0            0.05    -0.065924291  -9.7776991e-07  -1.9925905e-21       2629.3578     0.026021545  -1.5922234e-19  -8.3539359e-14  -8.2675062e-19   5.0587759e-36               0               0               0             0.1             0.1               0        11601891
     0.18700073               0            0.05    -0.064814465  -1.0220169e-06   1.8786934e-21       2616.5725     0.025516884   1.5391522e-21   -4.527083e-22  -7.1384613e-27   1.3122072e-41               0               0               0             0.1             0.1               0        11601891
     0.18901094               0            0.05    -0.063722191  -9.3033259e-07   3.8818497e-21       2603.8709     0.025107913   3.4956611e-18  -1.6892833e-13  -1.6288971e-18  -2.2678394e-34               0               0               0             0.1             0.1               0        11601891
     0.19104211               0            0.05    -0.062647341  -9.6525776e-07  -1.9367532e-21       2591.2538     0.024675752   3.4696366e-18  -1.6986299e-13  -1.6175556e-18  -2.2744311e-34               0               0               0             0.1             0.1               0        11601891
     0.19309447               0            0.05     -0.06158998  -9.2104611e-07  -1.9254968e-21       2578.7197     0.024226014  -1.5690705e-19   -8.540214e-14  -8.0231809e-19   5.1964673e-36               0               0               0             0.1             0.1               0        11601891
     0.19516823               0            0.05    -0.060548701  -8.6832203e-07  -3.6396556e-21       2566.2692      0.02382549  -1.5374373e-19   -8.587616e-14  -7.9728254e-19   5.1447919e-36               0               0               0             0.1             0.1               0        11601891
     0.19726361               0            0.05     -0.05952448  -8.7942789e-07  -1.8778082e-21       2553.9014     0.023415649  -1.7002427e-18   8.6353576e-14   7.9173966e-19   -5.748932e-35               0               0               0             0.1             0.1               0        11601891
     0.19938085               0            0.05    -0.058516651  -8.5263571e-07   5.8249731e-23       2541.6163     0.022996065   1.2292149e-18  -1.9605269e-22  -2.8566489e-27   1.9515841e-43               0               0               0             0.1             0.1               0        11601891
     0.20152017               0            0.05    -0.057524811  -8.1962278e-07   1.6797581e-21       2529.4131     0.022603019  -4.5901585e-19   8.7318759e-14   7.8028675e-19  -1.5845847e-35               0               0               0             0.1             0.1               0        11601891
     0.20368181               0            0.05    -0.056549234  -7.9060509e-07  -1.5997103e-21        2517.292      0.02220639   1.0610487e-18  -8.7806603e-14  -7.7458939e-19  -3.7010831e-35               0               0               0             0.1             0.1               0        11601891
     0.20586598               0            0.05    -0.055589363   -7.661849e-07  -1.2350831e-22        2505.252     0.021833378  -2.7115466e-18   1.7659597e-13   1.5390414e-18  -1.9113774e-34               0               0               0             0.1             0.1               0        11601891
     0.20807294               0            0.05      -0.0546449   -7.454701e-07   5.0510494e-21       2493.2934     0.021452505    4.494457e-19  -8.8792963e-14  -7.6398209e-19  -1.6005969e-35               0               0               0             0.1             0.1               0        11601891
     0.21030291               0            0.05    -0.053715474  -7.2334041e-07  -4.8456907e-21       2481.4151     0.021092328  -1.4803957e-19  -8.9291554e-14  -7.5898899e-19   5.3271043e-36               0               0               0             0.1             0.1               0        11601891
     0.21255613               0            0.05    -0.052800888  -7.0823617e-07   3.0439447e-21       2469.6175     0.020725773  -2.0669449e-18   1.7958764e-13   1.5071535e-18  -1.5030577e-34               0               0               0             0.1             0.1               0        11601891
     0.21483286               0            0.05    -0.051900847  -6.8581924e-07   3.3123176e-21       2457.8997     0.020373419    2.492946e-18  -2.7089934e-13  -2.2454724e-18  -2.7476199e-34               0               0               0             0.1             0.1               0        11601891
     0.21713333               0            0.05    -0.051015253   -6.158588e-07  -4.7366078e-21       2446.2619     0.020022241  -1.1626668e-18   6.4609437e-24   7.7996851e-29   5.9987856e-43               0               0               0             0.1             0.1               0        11601891
     0.21945779               0            0.05    -0.050144487  -6.9509074e-07  -5.9621655e-24       2434.7032     0.019735668   5.7923094e-19  -3.0605142e-22  -4.2424107e-27  -3.6389428e-44               0               0               0             0.1             0.1               0        11601891
     0.22180649               0            0.05    -0.049287367  -6.4016602e-07  -4.4293015e-21       2423.2236     0.019293719   1.1462112e-18   4.3740194e-22   5.6811689e-27   3.9307944e-41               0               0               0             0.1             0.1               0        11601891
     0.22417969               0            0.05    -0.048443277  -5.6855417e-07  -1.5305341e-21       2411.8225     0.019059296  -2.4256971e-18   2.7708455e-13   2.1896456e-18  -2.7867854e-34               0               0               0             0.1             0.1               0        11601891
     0.22657764               0            0.05    -0.047612796  -6.1834673e-07   2.9689722e-21       2400.5002     0.018685091  -9.9043307e-19   9.2886641e-14   7.2301402e-19  -3.8324495e-35               0               0               0             0.1             0.1               0        11601891
      0.2290006               0            0.05    -0.046795164   -5.955464e-07   1.5718357e-23       2389.2558     0.018391953  -9.8530813e-19   9.3415717e-14   7.1909316e-19  -3.8523822e-35               0               0               0             0.1             0.1               0        11601891
     0.23144882               0            0.05    -0.045990468  -5.8284013e-07   1.3987573e-21       2378.0898     0.018034709  -9.7799985e-19   9.3948823e-14   7.1247929e-19  -3.8636865e-35               0               0               0             0.1             0.1               0        11601891
     0.23392258               0            0.05    -0.045198448  -5.4599241e-07   1.4013648e-21        2367.001     0.017749404   5.5469293e-19  -1.2960745e-22  -1.5656441e-27   4.0184415e-42               0               0               0             0.1             0.1               0        11601891
     0.23642213               0            0.05      -0.0444188  -5.2576324e-07    2.653096e-21       2355.9902     0.017425884   5.5054442e-19  -1.2346842e-22  -1.4614343e-27   7.3746606e-42               0               0               0             0.1             0.1               0        11601891
     0.23894776               0            0.05    -0.043651107  -5.3494372e-07  -1.2502352e-21       2345.0562     0.017157657   1.3677524e-18  -1.9114534e-13  -1.3985193e-18  -1.1148539e-34               0               0               0             0.1             0.1               0        11601891
     0.24149972               0            0.05     -0.04289543  -5.3443727e-07  -1.1320945e-22       2334.1998     0.016816831   -9.498306e-19   9.6122331e-14   6.9251697e-19  -3.9114018e-35               0               0               0             0.1             0.1               0        11601891
      0.2440783               0            0.05    -0.042150989  -4.7366963e-07   2.6137824e-21       2323.4197     0.016543408   1.8885484e-18  -1.9335247e-13  -1.3767245e-18  -1.5716294e-34               0               0               0             0.1             0.1               0        11601891
     0.24668377               0            0.05    -0.041418001  -4.8476475e-07  -6.2606887e-21       2312.7171     0.016266424    4.019597e-19  -9.7234494e-14  -6.8389583e-19   -1.689972e-35               0               0               0             0.1             0.1               0        11601891
     0.24931641               0            0.05    -0.040696329  -4.8061394e-07  -2.5491633e-21       2302.0904     0.015974332   -1.198589e-18   2.9339133e-13   2.0358585e-18   -1.527549e-34               0               0               0             0.1             0.1               0        11601891
     0.25197651               0            0.05     -0.03998555  -4.5805375e-07   3.6913629e-21       2291.5409      0.01569647  -1.4507929e-18   9.8364199e-14   6.7376961e-19  -6.2275154e-35               0               0               0             0.1             0.1               0        11601891
     0.25466435               0            0.05    -0.039285616  -4.4456227e-07  -1.1364625e-21       2281.0671     0.015425422   5.2296466e-19   9.7292144e-23   1.1009734e-27   2.8144873e-42               0               0               0             0.1             0.1               0        11601891
     0.25738022               0            0.05    -0.038596157  -4.3423701e-07  -1.2008675e-21       2270.6703     0.015158217  -2.3407868e-18   1.9902384e-13    1.328615e-18  -2.0516953e-34               0               0               0             0.1             0.1               0        11601891
     0.26012442               0            0.05    -0.037916995  -4.2185943e-07   6.2592846e-23        2260.349     0.014894253   -3.876847e-19   1.0009268e-13   6.5954671e-19  -1.7167438e-35               0               0               0             0.1             0.1               0        11601891
     0.26289723               0            0.05    -0.037248165  -4.1184826e-07  -2.4660163e-24       2250.1044     0.014636896  -2.3046682e-18   2.0135633e-13     1.30982e-18  -2.0623911e-34               0               0               0             0.1             0.1               0        11601891
     0.26569896               0            0.05    -0.036589515  -4.0264105e-07   3.3354122e-21       2239.9352      0.01438004  -3.8076719e-19   1.0126838e-13   6.5012745e-19  -1.7214614e-35               0               0               0             0.1             0.1               0        11601891
     0.26852991               0            0.05    -0.035940763  -3.9669804e-07   2.2030182e-21       2229.8426     0.014129031   1.3872268e-18  -1.0186345e-13  -6.4544105e-19   -6.337116e-35               0               0               0             0.1             0.1               0        11601891
     0.27139039               0            0.05    -0.035301544  -3.8669155e-07  -1.0712328e-21        2219.825     0.013874429   3.7527196e-19  -1.0246339e-13  -6.4042033e-19  -1.7321918e-35               0               0               0             0.1             0.1               0        11601891
      0.2742807               0            0.05    -0.034671902   -3.754185e-07   -3.409118e-23       2209.8841     0.013631128  -7.8102391e-24   1.7474958e-24   1.8921438e-29   1.7182269e-45               0               0               0             0.1             0.1               0        11601891
     0.27720115               0            0.05    -0.034051563  -3.6149265e-07   1.0389887e-21       2200.0181     0.013385942    3.709267e-19  -1.0367829e-13  -6.3082734e-19  -1.7480329e-35               0               0               0             0.1             0.1               0        11601891
     0.28015205               0            0.05    -0.033440618    -3.62238e-07  -2.0165106e-21       2190.2287     0.013156006   3.6810389e-19   -1.042934e-13  -6.2645724e-19  -1.7528218e-35               0               0               0             0.1             0.1               0        11601891
     0.28313373               0            0.05    -0.032838534  -3.5571807e-07   -2.018229e-21       2180.5141     0.012904697  -8.5036732e-19   1.0491366e-13     6.20899e-19  -4.0914728e-35               0               0               0             0.1             0.1               0        11601891
     0.28614651               0            0.05    -0.032245309  -3.4374831e-07   2.9068503e-21       2170.8762     0.012678677  -1.3251661e-18   1.0553925e-13   6.1638619e-19   -6.442423e-35               0               0               0             0.1             0.1               0        11601891
     0.28919071               0            0.05    -0.031660892  -3.3291666e-07   1.0199684e-21        2161.313     0.012438363   2.4042431e-19  -2.1234029e-13  -1.2220191e-18  -2.3620719e-35               0               0               0             0.1             0.1               0        11601891
     0.29226666               0            0.05    -0.031084962   -3.292432e-07  -9.9606898e-22       2151.8265     0.012222502  -9.4775546e-19   2.9443135e-24   3.1185343e-29   9.4345921e-44               0               0               0             0.1             0.1               0        11601891
     0.29537468               0            0.05    -0.030517368  -3.1840923e-07   1.8404924e-21       2142.4147     0.011982227   8.2431002e-19  -1.0744838e-13  -6.0094382e-19  -4.1341557e-35               0               0               0             0.1             0.1               0        11601891
     0.29851512               0            0.05    -0.029958035  -3.0757392e-07  -1.7887652e-21       2133.0799     0.011777033   1.6332954e-18  -2.1619182e-13  -1.1936253e-18  -1.6553767e-34               0               0               0             0.1             0.1               0        11601891
     0.30168831               0            0.05    -0.029406871  -3.0614262e-07  -1.8387119e-21       2123.8198     0.011547117  -1.2729472e-18   1.0874908e-13   5.9126408e-19   -6.518059e-35               0               0               0             0.1             0.1               0        11601891
     0.30489459               0            0.05    -0.028863642  -2.8700659e-07   8.9678375e-22       2114.6368      0.01133965   3.2930235e-22  -6.3857623e-23  -6.3497042e-28   1.9840351e-42               0               0               0             0.1             0.1               0        11601891
     0.30813432               0            0.05    -0.028328035  -2.8692018e-07   8.4588221e-22       2105.5287     0.011132691   3.1783226e-22  -6.0752017e-23   -6.153261e-28   1.8140704e-42               0               0               0             0.1             0.1               0        11601891
     0.31140782               0            0.05    -0.027800108  -2.7864937e-07   1.6748607e-21       2096.4979     0.010921057   7.9038903e-19  -1.1074388e-13  -5.7688596e-19  -4.1750931e-35               0               0               0             0.1             0.1               0        11601891
     0.31471547               0            0.05    -0.027279467  -2.7143833e-07  -2.4422549e-21       2087.5421     0.010722006   1.1193047e-18  -2.2284164e-13  -1.1445563e-18   -1.194839e-34               0               0               0             0.1             0.1               0        11601891
     0.31805762               0            0.05    -0.026766184  -2.6895395e-07  -8.9215009e-22       2078.6642     0.010516761   -1.110464e-18   2.2420806e-13   1.1343547e-18  -1.1977643e-34               0               0               0             0.1             0.1               0        11601891
     0.32143461               0            0.05    -0.026259992  -2.5942861e-07   8.6170845e-22       2069.8615     0.010317281  -5.4838522e-19  -1.1279347e-13  -5.6222212e-19   2.9883292e-35               0               0               0             0.1             0.1               0        11601891
     0.32484683               0            0.05    -0.025760794  -2.5343668e-07  -4.5721557e-23       2061.1371     0.010122277  -1.1994486e-18   1.1348941e-13   5.5734833e-19  -6.6043503e-35               0               0               0             0.1             0.1               0        11601891
     0.32829463               0            0.05    -0.025268333  -2.4714733e-07    3.819285e-21       2052.4883     0.009927863  -1.0709836e-19  -1.1419181e-13  -5.5234451e-19   5.9585173e-36               0               0               0             0.1             0.1               0        11601891
     0.33177839               0            0.05    -0.024782351   -2.411504e-07   3.0035182e-23       2043.9184    0.0097385959   2.1441204e-18  -4.5960378e-13  -2.1898602e-18  -4.8213562e-34               0               0               0             0.1             0.1               0        11601891
     0.33529849               0            0.05    -0.024303047  -2.3540278e-07  -3.7299264e-21       2035.4246     0.009549567   3.1869818e-19  -1.1561678e-13  -5.4243728e-19  -1.8102772e-35               0               0               0             0.1             0.1               0        11601891
     0.33885529               0            0.05    -0.023830223  -2.3034224e-07  -2.1746958e-21       2027.0102    0.0093655115   -7.363873e-19   1.1633961e-13   5.3753054e-19  -4.2264705e-35               0               0               0             0.1             0.1               0        11601891
     0.34244919               0            0.05     -0.02336362  -2.2499761e-07   6.9639521e-22       2018.6726    0.0091806713   -1.458331e-18   2.3413876e-13   1.0648339e-18  -1.6914671e-34               0               0               0             0.1             0.1               0        11601891
     0.34608056               0            0.05    -0.022902981  -2.2007194e-07   2.1054336e-21        2010.415     0.009001459  -8.2535892e-19   4.3820016e-23   4.2106118e-28  -4.0283025e-42               0               0               0             0.1             0.1               0        11601891
     0.34974981               0            0.05    -0.022448119  -2.1670925e-07   1.3550142e-21       2002.2349     0.008820839  -1.0123019e-19  -1.1855068e-13  -5.2227461e-19   5.9937587e-36               0               0               0             0.1             0.1               0        11601891
     0.35345733               0            0.05    -0.021998895  -2.1777117e-07  -2.0350798e-24       1994.1358    0.0086434277   6.0867894e-19    -2.38605e-13   -1.034215e-18  -7.2830466e-35               0               0               0             0.1             0.1               0        11601891
     0.35720351               0            0.05    -0.021555111  -1.9931907e-07  -1.9689831e-21       1986.1151    0.0084571505  -1.0011241e-19  -1.2006185e-13  -5.1123981e-19   6.0518661e-36               0               0               0             0.1             0.1               0        11601891
     0.36098876               0            0.05     -0.02111705  -1.9669509e-07  -3.6573922e-23       1978.1766    0.0083072865  -1.0901593e-18   1.2082908e-13   5.0741767e-19  -6.6588063e-35               0               0               0             0.1             0.1               0        11601891
     0.36481349               0            0.05    -0.020684003   -2.010614e-07   3.8024569e-23       1970.3172    0.0081217386   2.9557098e-19  -1.2160413e-13  -5.0125787e-19  -1.8242065e-35               0               0               0             0.1             0.1               0        11601891
      0.3686781               0            0.05    -0.020256858  -1.9203495e-07  -1.8496461e-21       1962.5414    0.0079611286   9.5954059e-20   1.2238743e-13   4.9646956e-19   5.9838655e-36               0               0               0             0.1             0.1               0        11601891
     0.37258302               0            0.05    -0.019833842  -1.8674116e-07   5.9486644e-22       1954.8452    0.0077874585  -9.6077179e-19    2.463577e-13   9.8140784e-19  -1.2108045e-34               0               0               0             0.1             0.1               0        11601891
     0.37652866               0            0.05    -0.019417295  -1.8247026e-07   3.5201135e-21       1947.2346     0.007632833    7.600736e-19  -1.3820128e-22  -1.2987197e-27   2.5054169e-41               0               0               0             0.1             0.1               0        11601891
     0.38051546               0            0.05    -0.019005748  -1.7701245e-07   1.1754375e-21       1939.7036    0.0074631787   3.0072957e-18  -4.9914961e-13  -1.9205216e-18  -7.7387619e-34               0               0               0             0.1             0.1               0        11601891
     0.38454383               0            0.05     -0.01859851  -1.7853071e-07  -3.3984877e-21       1932.2596    0.0073151534   1.6717844e-18  -2.5120983e-13  -9.5103082e-19  -2.1734587e-34               0               0               0             0.1             0.1               0        11601891
     0.38861421               0            0.05    -0.018185456  -1.7448695e-07  -1.6934962e-21       1924.8966    0.0071392237  -9.1909314e-19   2.5286246e-13   9.3783825e-19   -1.207359e-34               0               0               0             0.1             0.1               0        11601891
     0.39272704               0            0.05    -0.017774245  -1.6862964e-07   4.1122626e-23       1917.6306    0.0069955277  -2.7235942e-19   1.2726755e-13   4.6427278e-19  -1.8075701e-35               0               0               0             0.1             0.1               0        11601891
     0.39688276               0            0.05    -0.017369701  -1.7389969e-07   5.1831255e-22       1910.4492    0.0068269566  -8.9503208e-19   2.5622649e-13   9.1562085e-19  -1.2004032e-34               0               0               0             0.1             0.1               0        11601891
     0.40108183               0            0.05    -0.016970946   -1.655152e-07   5.5053046e-22       1903.3649    0.0066702953  -4.3850535e-22   2.6903028e-23   2.6238136e-28  -8.7272308e-43               0               0               0             0.1             0.1               0        11601891
     0.40532468               0            0.05    -0.016573146  -1.6588816e-07   4.8333088e-22       1896.3656    0.0065140424  -1.6567788e-18   1.2983512e-13   4.4598547e-19  -1.1343175e-34               0               0               0             0.1             0.1               0        11601891
     0.40961179               0            0.05    -0.016169004  -1.6568487e-07   1.4752772e-21       1889.4681    0.0063533658   2.5889966e-19  -1.3071201e-13  -4.3952115e-19   -1.791048e-35               0               0               0             0.1             0.1               0        11601891
      0.4139436               0            0.05    -0.015766811  -1.6145714e-07  -4.7432514e-22       1882.6661    0.0061941941   1.1864629e-18  -2.6319947e-13  -8.6595737e-19  -1.6586925e-34               0               0               0             0.1             0.1               0        11601891
     0.41832059               0            0.05    -0.015370769  -1.5542287e-07  -5.0446904e-22       1875.9701    0.0060384268   6.6643101e-19   4.9309545e-23   4.9859779e-28   1.6183406e-42               0               0               0             0.1             0.1               0        11601891
     0.42274323               0            0.05    -0.014982756  -1.5086069e-07   4.5415268e-22       1869.3697    0.0058878819   2.4649175e-19  -1.3341003e-13  -4.2019646e-19   -1.759121e-35               0               0               0             0.1             0.1               0        11601891
       0.427212               0            0.05    -0.014600152  -1.4672249e-07  -8.7917817e-22       1862.8742    0.0057380051  -8.0384481e-20  -1.3433297e-13  -4.1377097e-19   5.7965743e-36               0               0               0             0.1             0.1               0        11601891
     0.43172736               0            0.05    -0.014230071  -1.4167328e-07  -8.7390456e-22       1856.4749    0.0055927062  -1.1948335e-18   1.3526766e-13   4.0749932e-19  -8.7058718e-35               0               0               0             0.1             0.1               0        11601891
     0.43628982               0            0.05    -0.013866425  -1.3633542e-07   1.2915616e-23       1850.1751    0.0054500098  -8.6249475e-19   1.3621455e-13   4.0124345e-19  -6.3499037e-35               0               0               0             0.1             0.1               0        11601891
     0.44089986               0            0.05    -0.013517968  -1.3003625e-07   1.0796602e-23       1843.9711    0.0053126972   7.6721928e-20   1.3717361e-13   3.9521329e-19   5.7073693e-36               0               0               0             0.1             0.1               0        11601891
     0.44555798               0            0.05    -0.013177379  -1.2577171e-07   4.0298918e-22       1837.8582    0.0051801418   -5.337974e-19   1.3814471e-13   3.8937127e-19  -4.0123493e-35               0               0               0             0.1             0.1               0        11601891
     0.45026468               0            0.05     -0.01284816  -1.2223821e-07   2.1389808e-23       1831.8393    0.0050489505  -5.9969669e-19   3.9765565e-25    3.783321e-30  -6.6202303e-46               0               0               0             0.1             0.1               0        11601891
     0.45502046               0            0.05    -0.012523328  -1.2114144e-07  -3.7927095e-22        1825.906    0.0049211041  -8.1203296e-19   1.4012392e-13   3.7765601e-19   -6.231714e-35               0               0               0             0.1             0.1               0        11601891
     0.45982584               0            0.05    -0.012190466  -1.1842152e-07  -3.4979644e-22       1820.0678    0.0047894841  -2.1854044e-19   1.4113255e-13   3.7138843e-19  -1.6946165e-35               0               0               0             0.1             0.1               0        11601891
     0.46468134               0            0.05    -0.011862261  -1.1859091e-07   7.0817435e-22       1814.3277    0.0046649055  -7.1556665e-19   2.8430936e-13   7.3100152e-19  -1.1213096e-34               0               0               0             0.1             0.1               0        11601891
     0.46958747               0            0.05    -0.011543682  -1.1386738e-07   3.8820823e-22       1808.6835     0.004530194   4.9226406e-19  -1.4319036e-13  -3.5864768e-19    -3.89717e-35               0               0               0             0.1             0.1               0        11601891
     0.47454477               0            0.05    -0.011232012  -1.0596101e-07  -3.5919739e-22       1803.1334     0.004413333  -4.8343341e-19   1.4423972e-13   3.5303984e-19  -3.8671737e-35               0               0               0             0.1             0.1               0        11601891
