# y+ ()             
# Time              	patch               	min                 	max                 	average             
195                 	top	1.178998015079e+00	2.455782842557e+00	1.220471887329e+00
196                 	top	1.178998010244e+00	2.455782834695e+00	1.220471894693e+00
197                 	top	1.178998014682e+00	2.455782842544e+00	1.220471888698e+00
198                 	top	1.178998010816e+00	2.455782834654e+00	1.220471901864e+00
199                 	top	1.178998014327e+00	2.455782842549e+00	1.220471892707e+00
200                 	top	1.178998010259e+00	2.455782834630e+00	1.220471895294e+00
201                 	top	1.178998014753e+00	2.455782842552e+00	1.220471886927e+00
202                 	top	1.178998009484e+00	2.455782834689e+00	1.220471894374e+00
203                 	top	1.178998014489e+00	2.455782842552e+00	1.220471886331e+00
204                 	top	1.178998011001e+00	2.455782834731e+00	1.220471893873e+00
205                 	top	1.178998016229e+00	2.455782842562e+00	1.220471888063e+00
206                 	top	1.178998012158e+00	2.455782834724e+00	1.220471901408e+00
207                 	top	1.178998016390e+00	2.455782842599e+00	1.220471892432e+00
208                 	top	1.178998012222e+00	2.455782834736e+00	1.220471895300e+00
209                 	top	1.178998016998e+00	2.455782842622e+00	1.220471887078e+00
210                 	top	1.178998013027e+00	2.455782834737e+00	1.220471894663e+00
211                 	top	1.178998017108e+00	2.455782842656e+00	1.220471886664e+00
212                 	top	1.178998013333e+00	2.455782834753e+00	1.220471894293e+00
213                 	top	1.178998017289e+00	2.455782842620e+00	1.220471888264e+00
214                 	top	1.178998012880e+00	2.455782834769e+00	1.220471900898e+00
215                 	top	1.178998016685e+00	2.455782842618e+00	1.220471892040e+00
216                 	top	1.178998012175e+00	2.455782834772e+00	1.220471895414e+00
217                 	top	1.178998016218e+00	2.455782842643e+00	1.220471887225e+00
218                 	top	1.178998011747e+00	2.455782834741e+00	1.220471894827e+00
219                 	top	1.178998015831e+00	2.455782842625e+00	1.220471886872e+00
220                 	top	1.178998011767e+00	2.455782834772e+00	1.220471894490e+00
221                 	top	1.178998015928e+00	2.455782842621e+00	1.220471888379e+00
222                 	top	1.178998011764e+00	2.455782834490e+00	1.220471900832e+00
223                 	top	1.178998015948e+00	2.455782842586e+00	1.220471892088e+00
224                 	top	1.178998011706e+00	2.455782834743e+00	1.220471895857e+00
225                 	top	1.178998016061e+00	2.455782842605e+00	1.220471887724e+00
226                 	top	1.178998012036e+00	2.455782834821e+00	1.220471895374e+00
227                 	top	1.178998016316e+00	2.455782841662e+00	1.220471887464e+00
228                 	top	1.178998011589e+00	2.455782834498e+00	1.220471894973e+00
229                 	top	1.178998015443e+00	2.455782842467e+00	1.220471888550e+00
230                 	top	1.178998011160e+00	2.455782834667e+00	1.220471900241e+00
231                 	top	1.178998015103e+00	2.455782842474e+00	1.220471891604e+00
232                 	top	1.178998010675e+00	2.455782834654e+00	1.220471895858e+00
233                 	top	1.178998014919e+00	2.455782842194e+00	1.220471887756e+00
234                 	top	1.178998010996e+00	2.455782834861e+00	1.220471895397e+00
235                 	top	1.178998015884e+00	2.455782842616e+00	1.220471887492e+00
236                 	top	1.178998011800e+00	2.455782834739e+00	1.220471895088e+00
237                 	top	1.178998015909e+00	2.455782842073e+00	1.220471887162e+00
238                 	top	1.178998011769e+00	2.455782834897e+00	1.220471896455e+00
239                 	top	1.178998015796e+00	2.455782842824e+00	1.220471892895e+00
240                 	top	1.178998011410e+00	2.455782834759e+00	1.220471899780e+00
241                 	top	1.178998015837e+00	2.455782842616e+00	1.220471888302e+00
