#            face_x              face_y              face_z                 U_x                 U_y                 U_z   wallShearStress_x   wallShearStress_y   wallShearStress_z               yPlus                   p
               6.52     0.0999847695156                 0.1                   0                   0                   0    -0.0799513363324   2.22061066617e-14  -4.93474097875e-16     0.0593547056611       2.36692004866
                6.6     0.0999847695156                 0.1                   0                   0                   0    -0.0799513363286   1.68890889488e-14  -5.31430496145e-16     0.0593547056597       2.23897842437
               6.68     0.0999847695156                 0.1                   0                   0                   0    -0.0799513363257   1.43072602703e-14  -5.45610511789e-16     0.0593547056586       2.11103680009
               6.76     0.0999847695156                 0.1                   0                   0                   0    -0.0799513363233   1.02685429041e-14  -5.30656133106e-16     0.0593547056577       1.98309517583
               6.84     0.0999847695156                 0.1                   0                   0                   0    -0.0799513363214   9.21982930145e-15  -5.04314571327e-16     0.0593547056571       1.85515355156
               6.92     0.0999847695156                 0.1                   0                   0                   0      -0.07995133632   7.18529959195e-15  -4.78125860266e-16     0.0593547056566        1.7272119273
                  7     0.0999847695156                 0.1                   0                   0                   0    -0.0799513363191   4.77056642859e-15  -4.48450905177e-16     0.0593547056562       1.59927030305
               7.08     0.0999847695156                 0.1                   0                   0                   0    -0.0799513363181   3.39430484746e-15  -4.14553609037e-16     0.0593547056558        1.4713286788
               7.16     0.0999847695156                 0.1                   0                   0                   0    -0.0799513363176   2.96127529825e-15  -3.85518266741e-16     0.0593547056556       1.34338705455
               7.24     0.0999847695156                 0.1                   0                   0                   0    -0.0799513363172   3.64010432086e-15   -3.6818306162e-16     0.0593547056554        1.2154454303
               7.32     0.0999847695156                 0.1                   0                   0                   0    -0.0799513363167   3.65129334017e-15   -3.4508585999e-16     0.0593547056553       1.08750380606
                7.4     0.0999847695156                 0.1                   0                   0                   0    -0.0799513363162   2.46713259997e-15  -3.20159412079e-16     0.0593547056552      0.959562181815
               7.48     0.0999847695156                 0.1                   0                   0                   0    -0.0799513363162   2.47772076777e-15  -3.04247026424e-16     0.0593547056551      0.831620557571
               7.56     0.0999847695156                 0.1                   0                   0                   0    -0.0799513363157   1.66014970992e-15  -2.28449012042e-16      0.059354705655      0.703678933327
               7.64     0.0999847695156                 0.1                   0                   0                   0    -0.0799513363157   7.57267366826e-16  -1.93424570844e-16      0.059354705655      0.575737309085
               7.72     0.0999847695156                 0.1                   0                   0                   0    -0.0799513363157   1.26796865199e-15  -1.69680210888e-16      0.059354705655      0.447795684844
                7.8     0.0999847695156                 0.1                   0                   0                   0    -0.0799513363157   1.92304265538e-15  -2.10651514119e-16     0.0593547056549      0.319854060603
               7.88     0.0999847695156                 0.1                   0                   0                   0    -0.0799513363157   3.14860964052e-16  -1.68656988295e-16     0.0593547056549      0.191912436362
               7.96     0.0999847695156                 0.1                   0                   0                   0    -0.0799513363157  -4.07271504106e-16  -1.36276624725e-16     0.0593547056549     0.0639708121213
