# Selection         : all 
# Volume            : 1.395979868100e-03
# Time              	max(p)	location	cell	max(k)	location	cell	max(omega)	location	cell	max(nut)	location	cell	max(epsilon)	max(nuTilda)
533                 	7.168861649921e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492255235e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438788823e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
534                 	7.168861648672e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492253326e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438787036e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
535                 	7.168861634513e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492242845e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438780934e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
536                 	7.168861633548e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492232596e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438777314e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
537                 	7.168859375955e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492222455e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438778215e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
538                 	7.168859377083e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492216248e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438784394e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
539                 	7.168861426344e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492219173e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438789615e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
540                 	7.168861425668e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492220288e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438790746e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
541                 	7.168861425283e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492215929e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438788926e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
542                 	7.168861424827e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492211917e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438783313e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
543                 	7.168859800748e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492204243e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438779677e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
544                 	7.168859800855e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492197585e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438776931e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
545                 	7.168859751851e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492195382e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438777179e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
546                 	7.168862020746e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492195147e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438774878e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
547                 	7.168862021504e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492190805e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438769587e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
548                 	7.168860291079e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492179190e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438763760e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
549                 	7.168860292021e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492169200e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438757386e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
550                 	7.168860296866e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492165353e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438757858e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
551                 	7.168860291552e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492161970e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438756578e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
552                 	7.168860266827e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492157827e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438749737e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
553                 	7.168860612468e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492150096e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438744327e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
554                 	7.168860683016e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492142895e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438740761e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
555                 	7.168860890514e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492133637e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438736121e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
556                 	7.168860978310e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492125418e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438731068e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
557                 	7.168860976616e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492119791e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438728906e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
558                 	7.168860975901e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492115550e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438728351e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
559                 	7.168860971091e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492112482e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438724489e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
560                 	7.168860968525e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492112403e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438723430e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
561                 	7.168860966027e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492114816e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438725562e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
562                 	7.168860964218e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492119860e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438726553e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
563                 	7.168860962651e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492126521e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438730053e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
564                 	7.168860961371e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492133472e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438732548e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
565                 	7.168860960324e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492140663e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438734540e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
566                 	7.168860959384e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492147711e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438736799e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
567                 	7.168860958479e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492155054e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438739403e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
568                 	7.168860957562e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492162921e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438742919e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
569                 	7.168860956599e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492171380e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438747705e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
570                 	7.168860955545e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492180305e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438753850e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
571                 	7.168860954347e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492189453e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438761164e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
572                 	7.168860952949e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492198595e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438769242e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
573                 	7.168860951314e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492207566e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438777555e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
574                 	7.168860949461e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492216247e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438785561e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
575                 	7.168860947430e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492224518e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438792790e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
576                 	7.168860945299e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492232234e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438798904e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
577                 	7.168860943155e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492239220e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438803714e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
578                 	7.168860941098e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492245297e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438807168e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
579                 	7.168860939229e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492250324e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438809319e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
580                 	7.168860937616e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492254223e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438810289e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
581                 	7.168860936292e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492256997e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438810233e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
582                 	7.168860935245e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492258725e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438809322e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
583                 	7.168860934405e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492259545e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438807722e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
584                 	7.168860933683e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492259635e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438805602e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
585                 	7.168860932987e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492259181e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438803114e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
586                 	7.168860932219e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492258378e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438800406e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
587                 	7.168860931311e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492257388e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438797607e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
588                 	7.168860930195e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492256353e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438794805e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
589                 	7.168860928834e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492255386e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438792112e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
590                 	7.168860927198e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492254551e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438789543e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
591                 	7.168860925251e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492253899e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438787210e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
592                 	7.168860922969e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492253437e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438785063e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
593                 	7.168860920340e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492253160e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438783239e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
594                 	7.168860917337e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492253057e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438781600e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
595                 	7.168860913955e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492253087e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438780404e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
596                 	7.168860910219e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492253249e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438779273e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
597                 	7.168860906134e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492253482e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438778815e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
598                 	7.168860901747e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492253817e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438778134e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
599                 	7.168860897119e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492254167e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438778428e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
600                 	7.168860892309e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492254571e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438778236e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
601                 	7.168860887433e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492255027e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438779007e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
602                 	7.168860882553e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492255366e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438779446e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
603                 	7.168860877734e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492255855e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438780419e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
604                 	7.168860873044e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492256119e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438781271e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
605                 	7.168860868485e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492256438e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438782518e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
606                 	7.168860864115e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492256582e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438783268e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
607                 	7.168860859957e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492256629e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438784643e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
608                 	7.168860856016e-01	(4.000000000000e-02 9.956494065743e-02 1.000000000000e-01)	29	9.467492256515e-03	(7.000000000000e+00 8.672354953835e-02 1.000000000000e-01)	2629	9.077691240894e+03	(2.360000000000e+00 9.956494065743e-02 1.000000000000e-01)	899	5.076438785215e-04	(7.960000000000e+00 3.312973965551e-02 1.000000000000e-01)	2974
