#            face_x              face_y              face_z                 U_x                 U_y                 U_z   wallShearStress_x   wallShearStress_y   wallShearStress_z               yPlus                   p
               2.12                 0.1                0.05                   0                   0                   0    -0.0474788583129   9.56032647349e-08                   0       4.58110547404       2.98451083231
                2.2                 0.1                0.05                   0                   0                   0    -0.0474789696092   8.84091957899e-08                   0       4.58111084323       2.94361267118
               2.28                 0.1                0.05                   0                   0                   0    -0.0474789160773   8.23363224687e-08                   0       4.58110826053       2.90355805173
               2.36                 0.1                0.05                   0                   0                   0     -0.047478999321   7.65365390201e-08                   0        4.5811122764       2.86275174908
               2.44                 0.1                0.05                   0                   0                   0    -0.0474789639454   7.15737739638e-08                   0       4.58111056965       2.82254885531
               2.52                 0.1                0.05                   0                   0                   0     -0.047479026771   6.68458781794e-08                   0        4.5811136005       2.78180606524
                2.6                 0.1                0.05                   0                   0                   0    -0.0474790041409   6.27542739602e-08                   0       4.58111250866       2.74149474758
               2.68                 0.1                0.05                   0                   0                   0    -0.0474790520493   5.88637328355e-08   7.20308572889e-21       4.58111481987       2.70079530767
               2.76                 0.1                0.05                   0                   0                   0    -0.0474790383181   5.54575385106e-08   7.09423861519e-21       4.58111415736         2.660404531
               2.84                 0.1                0.05                   0                   0                   0     -0.047479075263   5.22155405678e-08                   0       4.58111593967       2.61973465705
               2.92                 0.1                0.05                   0                   0                   0    -0.0474790677318   4.92860465622e-08                   0       4.58111557628       2.57928753274
                  3                 0.1                0.05                   0                   0                   0     -0.047479096567   4.66927373901e-08                   0       4.58111696733       2.53863310453
               3.08                 0.1                0.05                   0                   0                   0    -0.0474790933621   4.44164584629e-08                   0       4.58111681269       2.49813557359
               3.16                 0.1                0.05                   0                   0                   0    -0.0474791162917   4.20861999362e-08                   0       4.58111791887       2.45749896497
               3.24                 0.1                0.05                   0                   0                   0    -0.0474791159212    4.0027009562e-08  -6.44009317478e-21       4.58111790096       2.41697354165
               3.32                 0.1                0.05                   0                   0                   0    -0.0474791344246   3.80873507935e-08  -6.33115513577e-21        4.5811187936       2.37634317026
                3.4                 0.1                0.05                   0                   0                   0    -0.0474791359753   3.63389345329e-08                   0       4.58111886838       2.33579293757
               3.48                 0.1                0.05                   0                   0                   0    -0.0474791511299   3.46899355276e-08                   0       4.58111959947       2.29516678483
               3.56                 0.1                0.05                   0                   0                   0    -0.0474791539483   3.31885018421e-08                   0       4.58111973541       2.25459805589
               3.64                 0.1                0.05                   0                   0                   0    -0.0474791665667   3.17693080626e-08                   0       4.58112034415       2.21397433217
               3.72                 0.1                0.05                   0                   0                   0    -0.0474791701891   3.04674683236e-08                   0       4.58112051889       2.17339168736
                3.8                 0.1                0.05                   0                   0                   0    -0.0474791808678   2.92369774153e-08                   0       4.58112103405       2.13276902651
