# y+ ()             
# Time              	patch               	min                 	max                 	average             
173                 	top	5.954703985193e-02	9.445051528612e-02	6.022220386452e-02
174                 	top	5.954071542914e-02	9.445050532431e-02	6.021653400405e-02
175                 	top	5.953459883661e-02	9.445049587819e-02	6.021105548061e-02
176                 	top	5.952868325377e-02	9.445048692010e-02	6.020576185241e-02
177                 	top	5.952296208332e-02	9.445047842399e-02	6.020064689256e-02
178                 	top	5.951742894179e-02	9.445047036534e-02	6.019570458311e-02
179                 	top	5.951207765670e-02	9.445046272098e-02	6.019092910852e-02
180                 	top	5.950690225802e-02	9.445045546891e-02	6.018631484861e-02
181                 	top	5.950189697052e-02	9.445044858856e-02	6.018185637187e-02
182                 	top	5.949705620974e-02	9.445044206055e-02	6.017754842922e-02
183                 	top	5.949237457256e-02	9.445043586647e-02	6.017338594788e-02
184                 	top	5.948784683122e-02	9.445042998901e-02	6.016936402547e-02
185                 	top	5.948346793133e-02	9.445042441185e-02	6.016547792435e-02
186                 	top	5.947923298740e-02	9.445041911951e-02	6.016172306614e-02
187                 	top	5.947513726665e-02	9.445041409673e-02	6.015809502640e-02
188                 	top	5.947117619569e-02	9.445040932950e-02	6.015458952945e-02
189                 	top	5.946734535391e-02	9.445040480558e-02	6.015120244341e-02
190                 	top	5.946364046243e-02	9.445040051261e-02	6.014792977535e-02
191                 	top	5.946005738256e-02	9.445039643839e-02	6.014476766668e-02
192                 	top	5.945659211303e-02	9.445039257161e-02	6.014171238864e-02
193                 	top	5.945324078487e-02	9.445038890173e-02	6.013876033789e-02
194                 	top	5.944999965022e-02	9.445038541865e-02	6.013590803243e-02
195                 	top	5.944686508954e-02	9.445038211273e-02	6.013315210743e-02
196                 	top	5.944383360083e-02	9.445037897515e-02	6.013048931129e-02
197                 	top	5.944090179650e-02	9.445037599755e-02	6.012791650192e-02
198                 	top	5.943806640220e-02	9.445037317180e-02	6.012543064299e-02
199                 	top	5.943532424958e-02	9.445037049022e-02	6.012302880043e-02
200                 	top	5.943267227340e-02	9.445036794544e-02	6.012070813901e-02
201                 	top	5.943010750822e-02	9.445036553044e-02	6.011846591894e-02
202                 	top	5.942762708738e-02	9.445036323873e-02	6.011629949275e-02
203                 	top	5.942522824377e-02	9.445036106393e-02	6.011420630211e-02
204                 	top	5.942290829362e-02	9.445035900018e-02	6.011218387493e-02
205                 	top	5.942066463800e-02	9.445035704217e-02	6.011022982241e-02
206                 	top	5.941849477005e-02	9.445035518455e-02	6.010834183623e-02
207                 	top	5.941639626622e-02	9.445035342219e-02	6.010651768583e-02
208                 	top	5.941436678160e-02	9.445035175014e-02	6.010475521584e-02
209                 	top	5.941240404697e-02	9.445035016367e-02	6.010305234356e-02
210                 	top	5.941050586877e-02	9.445034865813e-02	6.010140705644e-02
211                 	top	5.940867012540e-02	9.445034723003e-02	6.009981740988e-02
212                 	top	5.940689476299e-02	9.445034587587e-02	6.009828152480e-02
213                 	top	5.940517779576e-02	9.445034459128e-02	6.009679758538e-02
214                 	top	5.940351730401e-02	9.445034337264e-02	6.009536383708e-02
215                 	top	5.940191143089e-02	9.445034221620e-02	6.009397858453e-02
216                 	top	5.940035837792e-02	9.445034111986e-02	6.009264018960e-02
217                 	top	5.939885641151e-02	9.445034008025e-02	6.009134706941e-02
218                 	top	5.939740385098e-02	9.445033909401e-02	6.009009769428e-02
219                 	top	5.939599906797e-02	9.445033815937e-02	6.008889058622e-02
220                 	top	5.939464049532e-02	9.445033727314e-02	6.008772431720e-02
221                 	top	5.939332661439e-02	9.445033643272e-02	6.008659750731e-02
222                 	top	5.939205595567e-02	9.445033563560e-02	6.008550882315e-02
223                 	top	5.939082709672e-02	9.445033487988e-02	6.008445697635e-02
224                 	top	5.938963866259e-02	9.445033416342e-02	6.008344072204e-02
225                 	top	5.938848932228e-02	9.445033348428e-02	6.008245885731e-02
226                 	top	5.938737779053e-02	9.445033284061e-02	6.008151021983e-02
227                 	top	5.938630282476e-02	9.445033223065e-02	6.008059368652e-02
228                 	top	5.938526322162e-02	9.445033165270e-02	6.007970817221e-02
229                 	top	5.938425781869e-02	9.445033110408e-02	6.007885262834e-02
230                 	top	5.938328548948e-02	9.445033058331e-02	6.007802604173e-02
231                 	top	5.938234514942e-02	9.445033009030e-02	6.007722743352e-02
232                 	top	5.938143574732e-02	9.445032962430e-02	6.007645585787e-02
233                 	top	5.938055626317e-02	9.445032918271e-02	6.007571040073e-02
234                 	top	5.937970571442e-02	9.445032876350e-02	6.007499017893e-02
235                 	top	5.937888314937e-02	9.445032836601e-02	6.007429433926e-02
236                 	top	5.937808764182e-02	9.445032798984e-02	6.007362205728e-02
237                 	top	5.937731830294e-02	9.445032763369e-02	6.007297253632e-02
238                 	top	5.937657426532e-02	9.445032729701e-02	6.007234500738e-02
239                 	top	5.937585471702e-02	9.445032697767e-02	6.007173872535e-02
240                 	top	5.937515886269e-02	9.445032667354e-02	6.007115297100e-02
241                 	top	5.937448588886e-02	9.445032638635e-02	6.007058705204e-02
242                 	top	5.937383504893e-02	9.445032611494e-02	6.007004029746e-02
243                 	top	5.937320562398e-02	9.445032585759e-02	6.006951205845e-02
244                 	top	5.937259690611e-02	9.445032561392e-02	6.006900170844e-02
245                 	top	5.937200822006e-02	9.445032538252e-02	6.006850864227e-02
246                 	top	5.937143890205e-02	9.445032516395e-02	6.006803227544e-02
247                 	top	5.937088831601e-02	9.445032495721e-02	6.006757204301e-02
248                 	top	5.937035584415e-02	9.445032476131e-02	6.006712739909e-02
249                 	top	5.936984088570e-02	9.445032457610e-02	6.006669781628e-02
250                 	top	5.936934287288e-02	9.445032440051e-02	6.006628278489e-02
251                 	top	5.936886125090e-02	9.445032423402e-02	6.006588181256e-02
252                 	top	5.936839547725e-02	9.445032407646e-02	6.006549442360e-02
253                 	top	5.936794502451e-02	9.445032392736e-02	6.006512015839e-02
254                 	top	5.936750939065e-02	9.445032378629e-02	6.006475857278e-02
255                 	top	5.936708809252e-02	9.445032365262e-02	6.006440923758e-02
256                 	top	5.936668065773e-02	9.445032352615e-02	6.006407173825e-02
257                 	top	5.936628662386e-02	9.445032340682e-02	6.006374567426e-02
258                 	top	5.936590555564e-02	9.445032329364e-02	6.006343065849e-02
259                 	top	5.936553703238e-02	9.445032318627e-02	6.006312631694e-02
260                 	top	5.936518063510e-02	9.445032308463e-02	6.006283228835e-02
261                 	top	5.936483595654e-02	9.445032298917e-02	6.006254822370e-02
262                 	top	5.936450262098e-02	9.445032289816e-02	6.006227378558e-02
263                 	top	5.936418025714e-02	9.445032281201e-02	6.006200864811e-02
264                 	top	5.936386849543e-02	9.445032273104e-02	6.006175249649e-02
265                 	top	5.936356699644e-02	9.445032265371e-02	6.006150502635e-02
266                 	top	5.936327542036e-02	9.445032258060e-02	6.006126594387e-02
267                 	top	5.936299343264e-02	9.445032251196e-02	6.006103496511e-02
268                 	top	5.936272072627e-02	9.445032244626e-02	6.006081181552e-02
269                 	top	5.936245698833e-02	9.445032238428e-02	6.006059623015e-02
270                 	top	5.936220192515e-02	9.445032232651e-02	6.006038795287e-02
271                 	top	5.936195526254e-02	9.445032227198e-02	6.006018673605e-02
272                 	top	5.936171671579e-02	9.445032221988e-02	6.005999234060e-02
273                 	top	5.936148599456e-02	9.445032216956e-02	6.005980453457e-02
274                 	top	5.936126287862e-02	9.445032212275e-02	6.005962309655e-02
275                 	top	5.936104712908e-02	9.445032207969e-02	6.005944781194e-02
276                 	top	5.936083847325e-02	9.445032203835e-02	6.005927846953e-02
277                 	top	5.936063668635e-02	9.445032199849e-02	6.005911486795e-02
278                 	top	5.936044152558e-02	9.445032196077e-02	6.005895681391e-02
279                 	top	5.936025277539e-02	9.445032192526e-02	6.005880411970e-02
280                 	top	5.936007024244e-02	9.445032189174e-02	6.005865660356e-02
281                 	top	5.935989372123e-02	9.445032186008e-02	6.005851408995e-02
282                 	top	5.935972300641e-02	9.445032182991e-02	6.005837640936e-02
283                 	top	5.935955791021e-02	9.445032180166e-02	6.005824339810e-02
284                 	top	5.935939825778e-02	9.445032177618e-02	6.005811489805e-02
285                 	top	5.935924384600e-02	9.445032175161e-02	6.005799075629e-02
286                 	top	5.935909450051e-02	9.445032172790e-02	6.005787082524e-02
287                 	top	5.935895008372e-02	9.445032170521e-02	6.005775496198e-02
288                 	top	5.935881043673e-02	9.445032168294e-02	6.005764302853e-02
289                 	top	5.935867536959e-02	9.445032166294e-02	6.005753489238e-02
290                 	top	5.935854473626e-02	9.445032164392e-02	6.005743042455e-02
291                 	top	5.935841840259e-02	9.445032162569e-02	6.005732950052e-02
292                 	top	5.935829622683e-02	9.445032160948e-02	6.005723200060e-02
293                 	top	5.935817809048e-02	9.445032159426e-02	6.005713780841e-02
294                 	top	5.935806382281e-02	9.445032157912e-02	6.005704681174e-02
295                 	top	5.935795331291e-02	9.445032156359e-02	6.005695890213e-02
296                 	top	5.935784644857e-02	9.445032154940e-02	6.005687397548e-02
297                 	top	5.935774309810e-02	9.445032153715e-02	6.005679193086e-02
298                 	top	5.935764315030e-02	9.445032152554e-02	6.005671267011e-02
299                 	top	5.935754649451e-02	9.445032151325e-02	6.005663609864e-02
300                 	top	5.935745301770e-02	9.445032150207e-02	6.005656212567e-02
301                 	top	5.935736261204e-02	9.445032149311e-02	6.005649066346e-02
302                 	top	5.935727520048e-02	9.445032148276e-02	6.005642162608e-02
303                 	top	5.935719065039e-02	9.445032147338e-02	6.005635493184e-02
304                 	top	5.935710885736e-02	9.445032146416e-02	6.005629050126e-02
305                 	top	5.935702976761e-02	9.445032145531e-02	6.005622825726e-02
306                 	top	5.935695329116e-02	9.445032144896e-02	6.005616812598e-02
307                 	top	5.935687934531e-02	9.445032144169e-02	6.005611003561e-02
308                 	top	5.935680782551e-02	9.445032143475e-02	6.005605391739e-02
309                 	top	5.935673864233e-02	9.445032142842e-02	6.005599970413e-02
310                 	top	5.935667174571e-02	9.445032142134e-02	6.005594733092e-02
311                 	top	5.935660705396e-02	9.445032141500e-02	6.005589673581e-02
312                 	top	5.935654448740e-02	9.445032140954e-02	6.005584785854e-02
313                 	top	5.935648397258e-02	9.445032140486e-02	6.005580064052e-02
314                 	top	5.935642543888e-02	9.445032140090e-02	6.005575502602e-02
315                 	top	5.935636884665e-02	9.445032139611e-02	6.005571095952e-02
316                 	top	5.935631413901e-02	9.445032139105e-02	6.005566838887e-02
317                 	top	5.935626122851e-02	9.445032138590e-02	6.005562726443e-02
318                 	top	5.935621003667e-02	9.445032138200e-02	6.005558753650e-02
319                 	top	5.935616052662e-02	9.445032137924e-02	6.005554915845e-02
320                 	top	5.935611266329e-02	9.445032137694e-02	6.005551208327e-02
321                 	top	5.935606637592e-02	9.445032137338e-02	6.005547626628e-02
322                 	top	5.935602160301e-02	9.445032136889e-02	6.005544166444e-02
323                 	top	5.935597828395e-02	9.445032136547e-02	6.005540823873e-02
324                 	top	5.935593638689e-02	9.445032136341e-02	6.005537595084e-02
325                 	top	5.935589591640e-02	9.445032136067e-02	6.005534475536e-02
326                 	top	5.935585675795e-02	9.445032135680e-02	6.005531462048e-02
327                 	top	5.935581884744e-02	9.445032135553e-02	6.005528551470e-02
328                 	top	5.935578220850e-02	9.445032135409e-02	6.005525739521e-02
329                 	top	5.935574681081e-02	9.445032135233e-02	6.005523022813e-02
330                 	top	5.935571256800e-02	9.445032135051e-02	6.005520398393e-02
331                 	top	5.935567941408e-02	9.445032134784e-02	6.005517863221e-02
332                 	top	5.935564736658e-02	9.445032134526e-02	6.005515414223e-02
333                 	top	5.935561639136e-02	9.445032134336e-02	6.005513048145e-02
334                 	top	5.935558642511e-02	9.445032134355e-02	6.005510762650e-02
335                 	top	5.935555743088e-02	9.445032134291e-02	6.005508555238e-02
336                 	top	5.935552938399e-02	9.445032134104e-02	6.005506422583e-02
337                 	top	5.935550229775e-02	9.445032133881e-02	6.005504362212e-02
338                 	top	5.935547607298e-02	9.445032133737e-02	6.005502371773e-02
339                 	top	5.935545073037e-02	9.445032133810e-02	6.005500449086e-02
340                 	top	5.935542620364e-02	9.445032133685e-02	6.005498591456e-02
341                 	top	5.935540248364e-02	9.445032133447e-02	6.005496797197e-02
342                 	top	5.935537957301e-02	9.445032133460e-02	6.005495064438e-02
343                 	top	5.935535731598e-02	9.445032133241e-02	6.005493384188e-02
344                 	top	5.935533588000e-02	9.445032133016e-02	6.005491765106e-02
345                 	top	5.935531522767e-02	9.445032133089e-02	6.005490210647e-02
346                 	top	5.935529518064e-02	9.445032133023e-02	6.005488700896e-02
347                 	top	5.935527575264e-02	9.445032132919e-02	6.005487240999e-02
348                 	top	5.935525695026e-02	9.445032132758e-02	6.005485830380e-02
349                 	top	5.935523880478e-02	9.445032132599e-02	6.005484469315e-02
350                 	top	5.935522127691e-02	9.445032132562e-02	6.005483156600e-02
351                 	top	5.935520429712e-02	9.445032132489e-02	6.005481887439e-02
352                 	top	5.935518790466e-02	9.445032132335e-02	6.005480661450e-02
353                 	top	5.935517203311e-02	9.445032132407e-02	6.005479476717e-02
354                 	top	5.935515669885e-02	9.445032132609e-02	6.005478332751e-02
355                 	top	5.935514185061e-02	9.445032132569e-02	6.005477226933e-02
356                 	top	5.935512750199e-02	9.445032132408e-02	6.005476159030e-02
357                 	top	5.935511362824e-02	9.445032132409e-02	6.005475127085e-02
358                 	top	5.935510019304e-02	9.445032132310e-02	6.005474130667e-02
359                 	top	5.935508720544e-02	9.445032132216e-02	6.005473167904e-02
360                 	top	5.935507464102e-02	9.445032132248e-02	6.005472238387e-02
361                 	top	5.935506249767e-02	9.445032132098e-02	6.005471339829e-02
362                 	top	5.935505076850e-02	9.445032132070e-02	6.005470472072e-02
363                 	top	5.935503939870e-02	9.445032132073e-02	6.005469633544e-02
364                 	top	5.935502840377e-02	9.445032131974e-02	6.005468823878e-02
365                 	top	5.935501773412e-02	9.445032131889e-02	6.005468036185e-02
366                 	top	5.935500745445e-02	9.445032131796e-02	6.005467282040e-02
367                 	top	5.935499757528e-02	9.445032131755e-02	6.005466557545e-02
368                 	top	5.935498796722e-02	9.445032131761e-02	6.005465850302e-02
369                 	top	5.935497866453e-02	9.445032131881e-02	6.005465169755e-02
370                 	top	5.935496970042e-02	9.445032132015e-02	6.005464514010e-02
371                 	top	5.935496098205e-02	9.445032131963e-02	6.005463874925e-02
372                 	top	5.935495261570e-02	9.445032131905e-02	6.005463261214e-02
373                 	top	5.935494446599e-02	9.445032131810e-02	6.005462670667e-02
374                 	top	5.935493656388e-02	9.445032131622e-02	6.005462094909e-02
375                 	top	5.935492894087e-02	9.445032131735e-02	6.005461541528e-02
376                 	top	5.935492160962e-02	9.445032131789e-02	6.005461008622e-02
377                 	top	5.935491446792e-02	9.445032131753e-02	6.005460489133e-02
378                 	top	5.935490765177e-02	9.445032131908e-02	6.005459992111e-02
379                 	top	5.935490104742e-02	9.445032131859e-02	6.005459514992e-02
380                 	top	5.935489463725e-02	9.445032131713e-02	6.005459048861e-02
381                 	top	5.935488839712e-02	9.445032131658e-02	6.005458596127e-02
