#             x      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z              kl              kt             nut           omega
     0.11139284      0.13925486    -0.026859402   9.8715174e-20      -0.1914259     -0.13927083   1.3864253e-20   2.1415887e-19  -2.0230966e-20   1.3985761e-37        5.421844    0.0099234581   2.1168747e-22     0.093397099     0.031978594   0.00014159377       15.483464
     0.11261454      0.13847406    -0.027067061  -1.2567995e-19     -0.19164186     -0.13848893   3.8126858e-20   2.2763303e-19  -3.0364093e-20  -2.9819737e-37       5.4220137    0.0098905188   2.3092381e-22     0.093358056     0.031906355   0.00014145538       15.443352
     0.11384897      0.13769126    -0.027261258     -2.2739e-19     -0.19184441     -0.13770506   3.4236959e-20  -1.0569153e-19   1.2404938e-20    1.689668e-37       5.4221841     0.009856988  -1.0608073e-22     0.093318727     0.031833793   0.00014131644       15.403052
     0.11509628      0.13690669     -0.02744208  -3.7383168e-20     -0.19203366     -0.13691946   7.1675637e-21  -3.2066068e-19    4.757669e-20   1.0370816e-38       5.4223554    0.0098228736   -3.327155e-22      0.09327911     0.031760908   0.00014117695       15.362563
      0.1163566      0.13612058    -0.027609625   1.5861087e-19     -0.19220968     -0.13613234  -1.6200558e-23  -1.8894679e-19   2.7134649e-20  -1.9349436e-37       5.4225274    0.0097881841   -1.920965e-22     0.093239204     0.031687704   0.00014103692       15.321887
     0.11763007      0.13533314    -0.027763996   1.4600414e-19     -0.19237259     -0.13534392  -3.0577325e-21   5.4338956e-20   -1.865818e-20   1.6178346e-37       5.4227003    0.0097529279   7.3513104e-23     0.093199007     0.031614181   0.00014089635       15.281024
     0.11891681      0.13454459    -0.027905307   8.4438244e-20     -0.19252249     -0.13455442   -8.792733e-21   1.5349248e-19  -3.7747154e-20   3.5716356e-38       5.4228739    0.0097171138   1.7889289e-22     0.093158518     0.031540342   0.00014075524       15.239976
     0.12021697      0.13375515    -0.028033681  -2.1573654e-20     -0.19265952     -0.13376406  -2.5807701e-21   2.5422913e-19  -5.6969601e-20  -2.4582393e-37       5.4230483     0.009680751   2.9057023e-22     0.093117737     0.031466188    0.0001406136       15.198744
      0.1215307      0.13296502    -0.028149248  -2.4326317e-19     -0.19278381     -0.13297303    8.643195e-21   9.7680061e-20  -2.9358008e-20   3.6237944e-37       5.4232235    0.0096438489   1.1689132e-22     0.093076661     0.031391723   0.00014047144       15.157327
     0.12285812      0.13217441    -0.028252146  -1.4598291e-19     -0.19289548     -0.13218155  -1.4837445e-20  -3.2094874e-19   5.0695407e-20    4.121519e-37       5.4233995     0.009606417   -3.586381e-22     0.093035291     0.031316946   0.00014032876       15.115728
     0.12419939      0.13138351    -0.028342519   2.0714116e-19     -0.19299469     -0.13138981  -4.0409693e-20  -2.2370434e-19   4.5792027e-20  -2.0858966e-37       5.4235762    0.0095684651  -2.6295711e-22     0.092993624     0.031241862   0.00014018556       15.073948
     0.12555464      0.13059254    -0.028420522   1.9453725e-19     -0.19308158     -0.13059801  -6.9671771e-21   1.9179678e-19  -2.5691494e-20   2.2189356e-37       5.4237537    0.0095300035    2.093769e-22     0.092951659     0.031166471   0.00014004185       15.031986
     0.12692403      0.12980168    -0.028486314  -7.3701904e-20     -0.19315633     -0.12980635    3.470183e-20   2.2415423e-19  -3.7590508e-20  -1.7656811e-38        5.423932    0.0094910424   2.6138028e-22     0.092909396     0.031090777   0.00013989763       14.989845
      0.1283077      0.12901111    -0.028540063  -1.7144996e-19     -0.19321909     -0.12901501   3.0709247e-20  -1.1850669e-20  -2.1271142e-21  -3.1538412e-37       5.4241111    0.0094515923  -5.1246739e-25     0.092866833     0.031014781   0.00013975292       14.947525
      0.1297058      0.12822103    -0.028581942  -5.9783992e-20     -0.19327004     -0.12822418  -8.8903105e-21  -1.9394096e-19   2.6188466e-20  -7.3231858e-38       5.4242909    0.0094116641  -2.1632587e-22     0.092823969     0.030938486    0.0001396077       14.905028
     0.13111848       0.1274316    -0.028612134   6.7934761e-20     -0.19330936     -0.12743403  -3.2380339e-20   -1.371819e-19   2.2332181e-20  -1.5311661e-37       5.4244715    0.0093712687  -1.6433691e-22     0.092780803     0.030861893     0.000139462       14.862355
      0.1325459        0.126643    -0.028630825   5.2021291e-20     -0.19333723     -0.12664474  -9.1221809e-21  -1.0554689e-20   1.0135979e-20    1.081213e-37       5.4246528    0.0093304171  -2.1433377e-23     0.092737334     0.030785007   0.00013931581       14.819507
      0.1339882      0.12585541    -0.028638209   2.9942054e-20     -0.19335386     -0.12585649   1.0016811e-20  -1.1268738e-20   1.0360063e-20   2.9735378e-37       5.4248349    0.0092891208  -1.6017031e-23     0.092693561     0.030707828   0.00013916914       14.776484
     0.13544554      0.12506897    -0.028634483   5.1765295e-20     -0.19335944     -0.12506942   8.7908876e-21   5.4090138e-20  -7.8255166e-21  -1.9314778e-37       5.4250177    0.0092473913    6.786948e-23     0.092649483     0.030630359   0.00013902199       14.733289
     0.13691808      0.12428386    -0.028619853  -3.7063263e-20     -0.19335417      -0.1242837   2.4121502e-20   1.0318497e-19   -2.797167e-20    -1.61001e-37       5.4252013    0.0092052402   1.3394481e-22     0.092605098     0.030552604   0.00013887438       14.689923
     0.13840598      0.12350023    -0.028594527  -1.1309341e-19     -0.19333827      -0.1234995   3.3157465e-20  -5.3106885e-20  -6.4679751e-21   6.8905381e-38       5.4253856    0.0091626793  -4.8049843e-23     0.092560406     0.030474564   0.00013872631       14.646387
      0.1399094      0.12271822    -0.028558722   5.8305739e-22     -0.19331194     -0.12271695   3.1630865e-21  -1.8364655e-19   1.6708759e-20   3.2032416e-38       5.4255707    0.0091197206  -2.0251147e-22     0.092515405     0.030396242   0.00013857778       14.602681
     0.14142849      0.12193799    -0.028512655   1.1149501e-19     -0.19327541     -0.12193619  -2.2216549e-20  -4.9973639e-20  -9.0964566e-21   9.6195299e-38       5.4257565    0.0090763762  -3.9441134e-23     0.092470095     0.030317641    0.0001384288       14.558808
     0.14296343      0.12115966    -0.028456552   4.5447021e-20      -0.1932289     -0.12115738  -1.3125996e-20   9.2576834e-20  -3.5089872e-20   8.6826046e-38       5.4259431    0.0090326582    1.372415e-22     0.092424474     0.030238764   0.00013827938        14.51477
     0.14451437      0.12038338    -0.028390642  -4.4923765e-20     -0.19317265     -0.12038064  -1.3342691e-20   6.2284456e-20   -2.502033e-20  -4.3758932e-38       5.4261304    0.0089885791   9.6452693e-23     0.092378542     0.030159614   0.00013812953       14.470566
     0.14608149      0.11960927    -0.028315155  -8.4386923e-20     -0.19310687      -0.1196061  -1.6911579e-20  -2.5572824e-21  -1.5791941e-21  -1.2385395e-38       5.4263185    0.0089441511    -4.36106e-24     0.092332297     0.030080193   0.00013797925       14.426199
     0.14766496      0.11883745    -0.028230329  -5.2609605e-20     -0.19303181     -0.11883388  -3.0007658e-22  -1.1987827e-19    3.011504e-20  -1.5926531e-38       5.4265072    0.0088993868   -1.709876e-22     0.092285739     0.030000504   0.00013782854        14.38167
     0.14926493      0.11806805    -0.028136402   9.3707941e-20     -0.19294771     -0.11806411   4.8064538e-21  -1.2123205e-19    2.916316e-20  -2.3173953e-38       5.4266968    0.0088542987  -1.6783334e-22     0.092238867      0.02992055   0.00013767742       14.336981
      0.1508816      0.11730118    -0.028033617   1.3096847e-19     -0.19285481     -0.11729688   8.3829934e-21   9.7465974e-20  -2.0466491e-20   1.2422908e-38        5.426887    0.0088088996    1.369248e-22     0.092191679     0.029840335    0.0001375259       14.292133
     0.15251512      0.11653695    -0.027922217   1.3102193e-20     -0.19275335     -0.11653232   1.8680129e-20   1.7155089e-19   -4.687509e-20   1.0235439e-37        5.427078     0.008763202   2.5498255e-22     0.092144174     0.029759861   0.00013737397       14.247127
     0.15416568      0.11577545    -0.027802451  -4.8299085e-21     -0.19264358     -0.11577052   1.2793308e-20   1.0403881e-19  -4.0932883e-20   5.5638929e-38       5.4272697    0.0087172187   1.7654244e-22     0.092096352     0.029679131   0.00013722166       14.201966
     0.15583345       0.1150168    -0.027674568  -5.2372472e-20     -0.19252575     -0.11501158   1.0906259e-20   1.4408562e-19  -5.2178047e-20  -2.9335615e-37       5.4274622    0.0086709624     2.40964e-22     0.092048212     0.029598148   0.00013706896        14.15665
     0.15751862      0.11426107    -0.027538819  -1.8554998e-19     -0.19240011     -0.11425559   2.3765659e-21   -3.118682e-20  -2.0082895e-20   2.2771543e-37       5.4276553     0.008624446  -6.0385821e-24     0.091999753     0.029516917   0.00013691588       14.111182
     0.15922136      0.11350837    -0.027395458  -3.0111363e-20     -0.19226692     -0.11350264  -2.8714512e-20  -2.8479589e-19   4.3661482e-20    8.904869e-38       5.4278493    0.0085776822  -3.9202141e-22     0.091950974     0.029435439   0.00013676244       14.065562
     0.16094186      0.11275877    -0.027244737   1.7714354e-19     -0.19212642     -0.11275281  -2.0057162e-20   -6.359385e-20   1.5656581e-20  -3.7228067e-37       5.4280439    0.0085306837  -9.5777501e-23     0.091901873     0.029353719   0.00013660863       14.019794
      0.1626803      0.11201234    -0.027086912   2.3113823e-20     -0.19197888     -0.11200618   1.0924868e-20    1.455852e-19  -3.5083552e-20   1.1274839e-37       5.4282393    0.0084834634   2.2365301e-22     0.091852451     0.029271759   0.00013645448       13.973877
     0.16443687      0.11126918    -0.026922238  -1.0750789e-19     -0.19182455     -0.11126283  -1.4151936e-20  -2.5278866e-20  -2.4795158e-21   2.0444903e-37       5.4284354     0.008436034  -2.6486253e-23     0.091802707     0.029189563   0.00013629999       13.927815
     0.16621176      0.11052933    -0.026750971  -1.7357876e-20     -0.19166367     -0.11052281  -2.3988966e-20  -8.6054732e-20   3.3144001e-20   2.1305927e-38       5.4286322    0.0083884082   -1.553522e-22     0.091752638     0.029107134   0.00013614516       13.881608
     0.16800516      0.10979287    -0.026573367   2.0604126e-20     -0.19149652     -0.10978619   2.2268837e-20  -3.7256389e-20   2.4411284e-20  -5.7668662e-38       5.4288298    0.0083405986  -8.3402128e-23     0.091702246     0.029024476   0.00013599001       13.835259
     0.16981727      0.10905986    -0.026389681   4.7334868e-20     -0.19132334     -0.10905303   1.6142424e-20  -6.0366155e-20    7.777136e-21  -1.4694227e-39        5.429028    0.0082926178  -8.0803537e-23     0.091651528     0.028941592   0.00013583455        13.78877
     0.17164827      0.10833035    -0.026200169   7.5311851e-20      -0.1911444     -0.10832339  -2.8864345e-20   5.7285998e-20  -1.4976951e-20   3.4767882e-38       5.4292271    0.0082444784   9.1691009e-23     0.091600484     0.028858487   0.00013567878       13.742141
     0.17349837       0.1076044    -0.026005086   -3.896795e-20     -0.19095993     -0.10759732  -1.5184671e-20    1.424738e-19  -1.7222478e-20   8.8283912e-39       5.4294268    0.0081961928   1.9344796e-22     0.091549114     0.028775162   0.00013552272       13.695375
     0.17536776      0.10688204    -0.025804684  -1.1112867e-19     -0.19077021     -0.10687485   1.8445735e-20  -2.3214743e-20   1.6797099e-20  -1.7238745e-38       5.4296273    0.0081477733  -6.0439324e-23     0.091497416     0.028691623   0.00013536637       13.648474
     0.17725665      0.10616333    -0.025599218  -2.0684521e-20     -0.19057548     -0.10615605   3.2942904e-21   -1.360579e-19   3.2705395e-20  -5.3124526e-39       5.4298285    0.0080992323  -2.2160375e-22     0.091445389     0.028607872   0.00013520975        13.60144
     0.17916524      0.10544829    -0.025388937   2.0680088e-20     -0.19037599     -0.10544093  -2.5700627e-20  -7.1594777e-20   2.6074874e-20    4.708593e-38       5.4300304    0.0080505819  -1.3345426e-22     0.091393034     0.028523914   0.00013505286       13.554274
     0.18109373      0.10473698     -0.02517409   4.6917432e-20     -0.19017198     -0.10472955  -2.9487816e-20  -5.8062957e-20   3.6948378e-20  -4.8025218e-38       5.4302331    0.0080018341  -1.4447017e-22     0.091340349     0.028439752   0.00013489572       13.506979
     0.18304234      0.10402941    -0.024954926   1.1071477e-19     -0.18996372     -0.10402192  -3.2799469e-20   7.3808669e-20   2.0644927e-20   -1.388334e-38       5.4304365    0.0079530009    5.112262e-23     0.091287334      0.02835539   0.00013473834       13.459556
     0.18501127      0.10332561    -0.024731689   6.9388165e-21     -0.18975144     -0.10331807  -4.3641598e-21   2.3609492e-19   5.6582524e-21   1.8348664e-37       5.4306406     0.007904094    2.908647e-22     0.091233987     0.028270832   0.00013458072       13.412008
     0.18700073      0.10262561    -0.024504623  -5.3794359e-20     -0.18953539     -0.10261804   4.5651615e-20   8.8374998e-20    2.600838e-20   8.3787224e-38       5.4308455     0.007855125   7.1977538e-23     0.091180309     0.028186082   0.00013442288       13.364336
     0.18901094      0.10192943    -0.024273968   3.0927647e-20      -0.1893158     -0.10192183   4.0810893e-20    5.417876e-20   1.3509241e-21  -1.7989398e-37       5.4310511    0.0078061055   8.0418268e-23     0.091126298     0.028101143   0.00013426483       13.316543
     0.19104211      0.10123708    -0.024039963  -3.9310165e-20     -0.18909292     -0.10122947   1.4181597e-20   1.1136553e-19   -2.528755e-20   1.2426507e-38       5.4312574    0.0077570467   1.9820685e-22     0.091071954      0.02801602   0.00013410658        13.26863
     0.19309447      0.10054859    -0.023802841  -1.0539448e-19     -0.18886698     -0.10054097  -7.5407561e-21  -5.1875361e-20   6.9436605e-21   2.5427441e-37       5.4314645    0.0077079598  -8.9981844e-23     0.091017276     0.027930716   0.00013394815       13.220599
     0.19516823     0.099863952    -0.023562835   1.6138923e-20     -0.18863821    -0.099856339  -1.8925039e-20  -1.1822153e-19   3.5406924e-20  -1.2945047e-37       5.4316723    0.0076588558  -2.3520045e-22     0.090962264     0.027845236   0.00013378953       13.172453
     0.19726361     0.099183184    -0.023320174   9.2090283e-20     -0.18840685    -0.099175588  -1.2976979e-21   1.3307834e-20   1.7214608e-20  -1.2348309e-37       5.4318808    0.0076097454  -1.4212627e-23     0.090906917     0.027759584   0.00013363076       13.124194
     0.19938085     0.098506291    -0.023075082   2.0432044e-20      -0.1881731    -0.098498721   8.5225558e-21   9.6739997e-20  -7.1912071e-21  -2.3253107e-39       5.4320901    0.0075606392   1.5337253e-22     0.090851234     0.027673763   0.00013347183       13.075824
     0.20152017     0.097833274    -0.022827782  -4.1611385e-20     -0.18793721     -0.09782574  -4.9969811e-21   4.9285461e-20   5.7098207e-22  -5.1648103e-38       5.4323001    0.0075115477    6.790639e-23     0.090795215     0.027587778   0.00013331277       13.027345
     0.20368181     0.097164135    -0.022578492  -3.1787666e-20     -0.18769938    -0.097156645  -2.0254572e-21   8.2224493e-21   1.7576452e-20   3.3692207e-38       5.4325108    0.0074624809   -2.696272e-23      0.09073886     0.027501633   0.00013315358       12.978758
     0.20586598      0.09649887    -0.022327425  -3.0916014e-20     -0.18745983    -0.096491435   1.7746848e-20  -2.0713341e-20   1.9929639e-20   3.9953638e-38       5.4327223    0.0074134489  -6.9330704e-23     0.090682167     0.027415332   0.00013299427       12.930067
     0.20807294     0.095837477    -0.022074791  -1.5481449e-20     -0.18721877    -0.095830104   1.3993003e-20  -8.3638407e-20   2.0661145e-20   8.5653861e-39       5.4329346    0.0073644614  -1.6279278e-22     0.090625137      0.02732888   0.00013283487       12.881274
     0.21030291     0.095179948    -0.021820797   6.1501228e-20      -0.1869764    -0.095172646  -7.8689385e-21  -7.1016788e-20   1.4082174e-20  -3.7425763e-38       5.4331475    0.0073155279  -1.3615573e-22     0.090567768     0.027242281   0.00013267538        12.83238
     0.21255613     0.094526275    -0.021565644   6.5305477e-20     -0.18673293    -0.094519051  -8.3227917e-21   6.7936929e-20  -7.2241138e-21   1.2180555e-38       5.4333613    0.0072666578   1.1718072e-22     0.090510061     0.027155538   0.00013251581       12.783389
     0.21483286     0.093876446    -0.021309529  -2.0148686e-20     -0.18648856    -0.093869308   4.2582144e-21   8.4312454e-20  -1.2176751e-20  -1.7647197e-38       5.4335757      0.00721786   1.5694322e-22     0.090452015     0.027068657   0.00013235618       12.734301
     0.21713333      0.09323045    -0.021052645  -2.3523235e-20     -0.18624347    -0.093223404  -5.3722092e-21   1.4099012e-20   1.6799521e-22   2.8851514e-38       5.4337909    0.0071691434   2.0516068e-23     0.090393629     0.026981641   0.00013219651       12.685121
     0.21945779     0.092588272    -0.020795181  -2.5851054e-21     -0.18599786    -0.092581326  -6.3490778e-22   4.4353644e-20   5.6010098e-21   9.8116953e-38       5.4340069    0.0071205166    4.976994e-23     0.090334903     0.026894495    0.0001320368       12.635849
     0.22180649     0.091949895    -0.020537318  -1.7591997e-20     -0.18575191    -0.091943055   8.7340898e-21   1.3684289e-20   4.3672142e-21   -3.803803e-38       5.4342236    0.0070719878   8.3073379e-24     0.090275837     0.026807224   0.00013187708       12.586488
     0.22417969     0.091315303    -0.020279238   5.1386883e-21      -0.1855058    -0.091308575  -6.9142008e-21  -8.0917611e-21   7.3032164e-21  -4.8057896e-38       5.4344411    0.0070235651  -3.2716065e-23      0.09021643     0.026719831   0.00013171735        12.53704
     0.22657764     0.090684475    -0.020021112   1.6533361e-20     -0.18525969    -0.090677866  -7.9561225e-21   3.3721625e-20   5.3793976e-21   2.6972493e-38       5.4346593    0.0069752564   3.4312412e-23     0.090156681     0.026632322   0.00013155763       12.487508
      0.2290006     0.090057391    -0.019763111  -1.3265006e-20     -0.18501377    -0.090050906  -8.0969582e-22   3.9734222e-20   4.2505239e-21    3.782551e-38       5.4348782    0.0069270691   4.5662181e-23     0.090096591       0.0265447   0.00013139794       12.437895
     0.23144882     0.089434028    -0.019505398  -3.6739767e-20     -0.18476819    -0.089427673  -1.2950653e-21   3.1742446e-22   1.2205208e-20  -2.1343666e-38       5.4350979    0.0068790106  -3.2172785e-23      0.09003616     0.026456971   0.00013123828       12.388201
     0.23392258     0.088814364    -0.019248133  -9.7192326e-21     -0.18452312    -0.088808145   4.5566944e-21  -5.1037071e-20   2.2604885e-20   -9.014391e-39       5.4353184    0.0068310879  -1.3535793e-22     0.089975386     0.026369138   0.00013107868       12.338431
     0.23642213     0.088198374    -0.018991469   4.7915249e-20     -0.18427871    -0.088192296    1.615289e-20  -2.9669237e-20   1.3647235e-20   1.1589387e-37       5.4355396    0.0067833076  -7.6852778e-23     0.089914269     0.026281207   0.00013091916       12.288586
     0.23894776     0.087586032    -0.018735556   3.0698612e-20      -0.1840351      -0.0875801    1.340842e-20   4.1970921e-20  -1.2938052e-20  -1.8495028e-38       5.4357616    0.0067356763   1.0824611e-22      0.08985281     0.026193181   0.00013075971       12.238668
     0.24149972     0.086977311    -0.018480538  -4.2741263e-20     -0.18379245     -0.08697153  -1.0745495e-21   2.4020562e-20  -1.3807712e-20  -1.1555445e-37       5.4359843    0.0066882002   7.4561622e-23     0.089791007     0.026105066   0.00013060037       12.188681
      0.2440783     0.086372185    -0.018226553  -4.0737186e-20     -0.18355088    -0.086366559  -3.6633661e-21  -5.4620998e-20   6.1303976e-21   3.5029533e-38       5.4362078    0.0066408852  -1.1497519e-22     0.089728862     0.026016865   0.00013044115       12.138626
     0.24668377     0.085770625    -0.017973736   2.4130405e-20     -0.18331054    -0.085765157  -3.9426902e-21  -6.3890797e-20   8.0251696e-21  -1.4191179e-38       5.4364321     0.006593737  -1.3338409e-22     0.089666373     0.025928584   0.00013028206       12.088507
     0.24931641     0.085172602    -0.017722216   4.3637222e-20     -0.18307156    -0.085167295  -5.9946698e-21   1.0616562e-20   -6.332132e-22   -3.267646e-38       5.4366571    0.0065467609    1.506028e-23      0.08960354     0.025840228   0.00013012313       12.038324
     0.25197651     0.084578087    -0.017472115   1.2634715e-20     -0.18283405    -0.084572943  -6.7009381e-21   4.9597593e-20  -6.5756038e-21   1.0196626e-38       5.4368829     0.006499962   9.6015969e-23     0.089540363       0.0257518   0.00012996435       11.988082
     0.25466435     0.083987047    -0.017223553  -1.5147241e-20     -0.18259814     -0.08398207    -1.50893e-20   4.7238051e-20  -1.7177588e-21  -1.9303973e-38       5.4371094    0.0064533451   8.0740641e-23     0.089476842     0.025663306   0.00012980576       11.937781
     0.25738022     0.083399454    -0.016976643  -2.3014058e-20     -0.18236394    -0.083394644  -1.6128892e-23   3.3903881e-20   1.4077984e-20  -4.0171365e-38       5.4373367    0.0064069149   1.3459308e-23     0.089412976     0.025574749   0.00012964738       11.887426
     0.26012442     0.082815274    -0.016731494   1.8995188e-20     -0.18213156    -0.082810633    9.832634e-21  -1.2689383e-20   8.2023804e-21    2.630985e-38       5.4375647    0.0063606756  -4.4649604e-23     0.089348767     0.025486136    0.0001294892       11.837018
     0.26289723     0.082234477     -0.01648821   3.7757827e-20      -0.1819011    -0.082230003   2.9030844e-21   5.9920553e-20  -4.0256301e-21   1.8109851e-38       5.4377936    0.0063146311    1.229308e-22     0.089284212      0.02539747   0.00012933127        11.78656
     0.26569896     0.081657028    -0.016246888  -1.5278792e-20     -0.18167266    -0.081652723   1.4728405e-20   6.9894059e-20  -1.0878245e-20  -2.6542505e-38       5.4380231    0.0062687853   1.6378088e-22     0.089219313     0.025308757   0.00012917358       11.736054
     0.26852991     0.081082896    -0.016007623  -5.9454732e-21     -0.18144634    -0.081078758  -2.6858242e-22  -6.5173144e-21  -1.2168712e-20  -1.9591508e-38       5.4382535    0.0062231415   3.2801039e-23      0.08915407         0.02522   0.00012901616       11.685503
     0.27139039     0.080512046    -0.015770504   2.8242934e-21     -0.18122222    -0.080508074    1.719337e-22   5.3405911e-20  -7.5218297e-21   5.6449848e-38       5.4384846     0.006177703   1.3424999e-22     0.089088481     0.025131205   0.00012885903        11.63491
      0.2742807     0.079944446    -0.015535615  -5.8591301e-20     -0.18100039    -0.079940638   2.5349811e-20  -1.0328658e-20  -1.2676808e-20   2.7604421e-38       5.4387165    0.0061324727   4.6772456e-23     0.089022548     0.025042376   0.00012870221       11.584277
     0.27720115     0.079380061    -0.015303036   -4.555409e-20     -0.18078093    -0.079376415   2.2945632e-21  -1.3495145e-19  -7.2703774e-21   4.5702637e-38       5.4389491    0.0060874532  -2.1043763e-22      0.08895627     0.024953519   0.00012854571       11.533606
     0.28015205     0.078818856    -0.015072842   1.1536817e-20     -0.18056391    -0.078815371  -1.3664933e-20  -1.0321551e-19    6.929409e-21   3.0294101e-39       5.4391825    0.0060426469  -2.1738039e-22     0.088889647     0.024864637   0.00012838955         11.4829
     0.28313373     0.078260799    -0.014845102   3.4680659e-20     -0.18034941    -0.078257471  -4.1152199e-21  -6.2070842e-20   5.1885041e-21  -1.0241818e-37       5.4394167    0.0059980559  -1.3925324e-22     0.088822679     0.024775736   0.00012823374       11.432161
     0.28614651     0.077705855    -0.014619885   3.7501237e-20     -0.18013749    -0.077702682  -8.0429078e-21  -7.4994528e-21  -2.4391464e-21   3.1605725e-39       5.4396516    0.0059536822  -8.2606546e-24     0.088755366      0.02468682   0.00012807832       11.381393
     0.28919071     0.077153989    -0.014397251   4.0628251e-21     -0.17992821    -0.077150968  -9.3879582e-21   4.0702819e-20  -2.9326685e-21   3.8057325e-38       5.4398873    0.0059095272   8.6575217e-23     0.088687708     0.024597894   0.00012792329       11.330598
     0.29226666     0.076605168    -0.014177259  -1.4064327e-20     -0.17972163    -0.076602295  -7.7818917e-21   1.9083925e-20   5.4294063e-21   6.8601863e-38       5.4401238    0.0058655924   1.3820383e-23     0.088619706     0.024508963   0.00012776868       11.279777
     0.29537468     0.076059358    -0.013959964   2.1698594e-20     -0.17951781    -0.076056631  -3.8523433e-21    2.300117e-20    1.179344e-20   5.9704664e-39       5.4403611    0.0058218789   7.7462523e-25     0.088551359     0.024420032   0.00012761451       11.228935
     0.29851512     0.075516526    -0.013745414   2.5377767e-20      -0.1793168     -0.07551394   2.0132388e-20   7.1833267e-20   9.6683985e-22  -2.0384882e-39       5.4405991    0.0057783875   1.5296055e-22     0.088482668     0.024331105   0.00012746078       11.178073
     0.30168831     0.074976638    -0.013533659  -5.1051448e-20     -0.17911863    -0.074974192    4.349469e-20   2.2768897e-20  -2.1640185e-20  -7.8007169e-39       5.4408378    0.0057351187   1.5945257e-22     0.088413632     0.024242186   0.00012730753       11.127194
     0.30489459     0.074439662     -0.01332474  -8.6087181e-20     -0.17892337    -0.074437352    1.974264e-20  -1.5339187e-19  -2.8238379e-20   7.4223629e-38       5.4410773     0.005692073  -1.8028596e-22     0.088344251     0.024153282   0.00012715478         11.0763
     0.30813432     0.073905567      -0.0131187   9.4678779e-21     -0.17873105    -0.073903389  -3.3682911e-20  -2.0671642e-19   -8.929615e-21   -2.524088e-38       5.4413176    0.0056492505  -3.9527202e-22     0.088274527     0.024064396   0.00012700254       11.025395
     0.31140782     0.073374321    -0.012915575   8.0037311e-20      -0.1785417    -0.073372273  -3.8510127e-20   -2.459795e-20   9.5724869e-21  -1.3060546e-37       5.4415587    0.0056066509  -1.0864082e-22     0.088204459     0.023975534   0.00012685082        10.97448
     0.31471547     0.072845895    -0.012715403   2.5166653e-20     -0.17835536    -0.072843974   -1.919627e-21   7.7653124e-20   5.0845027e-21   2.7584408e-38       5.4418005    0.0055642739   1.3251395e-22     0.088134046     0.023886699   0.00012669966       10.923559
     0.31805762      0.07232026    -0.012518215  -1.0425198e-20     -0.17817208    -0.072318463   2.0208174e-21   2.0710945e-20  -1.7403384e-21  -1.8763509e-38       5.4420431    0.0055221189   5.3069504e-23     0.088063291     0.023797897   0.00012654908       10.872633
     0.32143461     0.071797388    -0.012324045    5.333023e-21     -0.17799186    -0.071795714  -3.2728111e-21   3.7017731e-20   3.3769852e-21  -2.1984073e-38       5.4422864    0.0054801849   6.3193198e-23     0.087992192     0.023709132   0.00012639908       10.821706
     0.32484683     0.071277254    -0.012132923   -2.960977e-20     -0.17781476      -0.0712757   1.6901952e-20   4.0937905e-20  -4.8721766e-22  -7.7453064e-39       5.4425305    0.0054384709   8.8878932e-23     0.087920749     0.023620409    0.0001262497        10.77078
     0.32829463     0.070759833     -0.01194488  -4.8823544e-20      -0.1776408    -0.070758398   1.1230778e-20  -8.1662601e-20  -7.5511429e-21   2.3602082e-38       5.4427754    0.0053969753  -1.4451713e-22     0.087848964     0.023531734   0.00012610095       10.719857
     0.33177839     0.070245102    -0.011759946   2.8604839e-20     -0.17747001    -0.070243785  -2.6200596e-20  -1.0061921e-19   2.8049692e-21  -1.9053163e-38        5.443021    0.0053556965  -2.4740732e-22     0.087776837     0.023443109   0.00012595286        10.66894
     0.33529849     0.069733042    -0.011578151   6.8042344e-20     -0.17730242    -0.069731842  -2.5913751e-20   6.6709785e-20   1.4772194e-20   3.2204434e-38       5.4432673    0.0053146325   6.3007142e-23     0.087704367     0.023354541   0.00012580543       10.618032
     0.33885529     0.069223636    -0.011399529  -7.0426911e-22     -0.17713806    -0.069222551   1.1030082e-20   1.2684349e-19   9.8269027e-21   5.0189749e-38       5.4435144    0.0052737811   2.3266834e-22     0.087631555     0.023266033   0.00012565871       10.567135
     0.34244919     0.068716867    -0.011224115  -4.1001337e-20     -0.17697697    -0.068715899   1.5622194e-20   2.2532599e-20  -9.1682676e-22  -5.5789925e-38       5.4437623    0.0052331398   5.2354441e-23     0.087558402     0.023177591   0.00012551269       10.516252
     0.34608056     0.068212723    -0.011051948  -1.2558606e-20     -0.17681919    -0.068211871  -1.0901983e-21  -1.6635636e-20   2.6046795e-21  -9.3957921e-39       5.4440109    0.0051927055  -6.3011878e-23     0.087484907     0.023089218   0.00012536742       10.465385
     0.34974981     0.067711195    -0.010883069   6.3609881e-22     -0.17666476    -0.067710459     1.06068e-20  -1.0319075e-21   3.8588783e-21   -7.128876e-39       5.4442603    0.0051524752  -3.7326201e-23     0.087411072      0.02300092    0.0001252229       10.414537
     0.35345733     0.067212277     -0.01071753   5.3902588e-22     -0.17651373    -0.067211656   1.2456422e-20  -5.3735246e-20  -1.4837558e-20    1.512333e-39       5.4445104    0.0051124451  -5.8840115e-23     0.087336896     0.022912702   0.00012507915        10.36371
