# y+ ()         
# Time          	patch           	min             	max             	average         
149             	bottom	1.42948776e+01	9.28002214e+01	7.26918025e+01
150             	bottom	1.43007466e+01	9.28008764e+01	7.27229211e+01
151             	bottom	1.43065456e+01	9.28015213e+01	7.27534174e+01
152             	bottom	1.43122761e+01	9.28021561e+01	7.27833011e+01
153             	bottom	1.43179394e+01	9.28027808e+01	7.28125747e+01
154             	bottom	1.43235368e+01	9.28033956e+01	7.28412317e+01
155             	bottom	1.43290694e+01	9.28040006e+01	7.28692658e+01
156             	bottom	1.43345385e+01	9.28045960e+01	7.28966731e+01
157             	bottom	1.43399451e+01	9.28051820e+01	7.29234478e+01
158             	bottom	1.43452903e+01	9.28057587e+01	7.29495991e+01
159             	bottom	1.43505755e+01	9.28063264e+01	7.29751417e+01
160             	bottom	1.43558015e+01	9.28068851e+01	7.30000951e+01
161             	bottom	1.43609695e+01	9.28074350e+01	7.30244865e+01
162             	bottom	1.43660805e+01	9.28079763e+01	7.30483463e+01
163             	bottom	1.43711353e+01	9.28085092e+01	7.30717056e+01
164             	bottom	1.43761351e+01	9.28090338e+01	7.30945872e+01
165             	bottom	1.43810808e+01	9.28095503e+01	7.31170110e+01
166             	bottom	1.43859732e+01	9.28100588e+01	7.31389942e+01
167             	bottom	1.43908134e+01	9.28105595e+01	7.31605488e+01
168             	bottom	1.43956022e+01	9.28110526e+01	7.31816794e+01
169             	bottom	1.44003404e+01	9.28115383e+01	7.32023895e+01
170             	bottom	1.44050289e+01	9.28120166e+01	7.32226817e+01
171             	bottom	1.44096686e+01	9.28124877e+01	7.32425612e+01
172             	bottom	1.44142602e+01	9.28129518e+01	7.32620403e+01
173             	bottom	1.44188046e+01	9.28134091e+01	7.32811316e+01
174             	bottom	1.44233025e+01	9.28138598e+01	7.32998483e+01
175             	bottom	1.44277546e+01	9.28143039e+01	7.33182148e+01
176             	bottom	1.44321617e+01	9.28147417e+01	7.33362503e+01
177             	bottom	1.44365246e+01	9.28151733e+01	7.33539724e+01
178             	bottom	1.44408438e+01	9.28155989e+01	7.33713983e+01
179             	bottom	1.44451203e+01	9.28160187e+01	7.33885413e+01
180             	bottom	1.44493545e+01	9.28164328e+01	7.34054126e+01
181             	bottom	1.44535471e+01	9.28168413e+01	7.34220174e+01
182             	bottom	1.44576990e+01	9.28172445e+01	7.34383598e+01
183             	bottom	1.44618105e+01	9.28176422e+01	7.34544424e+01
184             	bottom	1.44658825e+01	9.28180347e+01	7.34702673e+01
185             	bottom	1.44699154e+01	9.28184221e+01	7.34858396e+01
186             	bottom	1.44739100e+01	9.28188044e+01	7.35011701e+01
187             	bottom	1.44778667e+01	9.28191817e+01	7.35162647e+01
188             	bottom	1.44817862e+01	9.28195542e+01	7.35311349e+01
189             	bottom	1.44856690e+01	9.28199219e+01	7.35457892e+01
190             	bottom	1.44895156e+01	9.28202850e+01	7.35602365e+01
191             	bottom	1.44933266e+01	9.28206436e+01	7.35744857e+01
192             	bottom	1.44971025e+01	9.28209977e+01	7.35885407e+01
193             	bottom	1.45008438e+01	9.28213474e+01	7.36024043e+01
194             	bottom	1.45045511e+01	9.28216929e+01	7.36160786e+01
195             	bottom	1.45082248e+01	9.28220342e+01	7.36295612e+01
196             	bottom	1.45118653e+01	9.28223713e+01	7.36428512e+01
197             	bottom	1.45154732e+01	9.28227044e+01	7.36559487e+01
198             	bottom	1.45190489e+01	9.28230335e+01	7.36688551e+01
199             	bottom	1.45225928e+01	9.28233586e+01	7.36815711e+01
200             	bottom	1.45261055e+01	9.28236799e+01	7.36941002e+01
201             	bottom	1.45295874e+01	9.28239973e+01	7.37064455e+01
202             	bottom	1.45330391e+01	9.28243111e+01	7.37186104e+01
203             	bottom	1.45364609e+01	9.28246212e+01	7.37305961e+01
204             	bottom	1.45398532e+01	9.28249277e+01	7.37424016e+01
