#             x      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z               k             nut           omega
    0.036190358      0.17527129      0.04117393  -1.1115622e-19     -0.12072147     -0.17543981   3.6360956e-20   9.1219928e-19   2.2468036e-19  -7.6105757e-37       5.4094618     0.010082185   3.0500375e-22     0.036085275   0.00018381005       196.31828
    0.036627769      0.17534668     0.040371945  -5.3149197e-19     -0.12152661     -0.17551624   2.0808236e-20   2.2449308e-19   5.7834454e-20  -4.1844804e-36       5.4095385     0.010100017   7.5487419e-23     0.036033805   0.00018378902       196.06069
    0.037069742      0.17541555     0.039566139  -3.4516662e-19     -0.12233561     -0.17558565  -1.2935498e-20  -4.7919447e-19  -1.0995988e-19    2.833126e-36        5.409616      0.01011768    -1.64105e-22     0.035981942   0.00018376781        195.8011
    0.037516324       0.1754778     0.038756628   1.2749109e-19     -0.12314835     -0.17564789  -6.5502006e-21  -6.5863473e-19  -1.4922817e-19  -1.3449863e-36       5.4096944     0.010135166  -2.2907891e-22     0.035929685   0.00018374641        195.5395
    0.037967563      0.17553336     0.037943526   3.8772345e-19     -0.12396473     -0.17570283   1.6589776e-20  -1.3328543e-19  -3.3342222e-20  -3.5134688e-36       5.4097736     0.010152468  -4.4271926e-23     0.035877031   0.00018372482       195.27589
    0.038423508      0.17558214     0.037126956  -2.1368889e-20      -0.1247846     -0.17575032   2.0057368e-20   3.4480156e-19   7.1752738e-20   2.5083005e-36       5.4098536      0.01016958   1.2463469e-22     0.035823979   0.00018370304       195.01025
    0.038884209      0.17562403     0.036307046  -1.7075773e-19     -0.12560786     -0.17579021  -4.7629179e-21  -1.9733873e-19   -4.370211e-20  -4.4433122e-37       5.4099345     0.010186493  -7.1874748e-23     0.035770527   0.00018368106       194.74258
    0.039349714      0.17565886     0.035483932   3.9736748e-19     -0.12643437     -0.17582237   -2.587026e-20  -9.1377576e-20  -2.4798926e-20  -1.4691986e-36       5.4100162       0.0102032  -3.0989432e-23     0.035716674   0.00018365888       194.47287
    0.039820074      0.17568644     0.034657745   1.4109219e-19     -0.12726399     -0.17584666   5.0417773e-23   8.3117158e-19   1.6527769e-19   1.5115176e-36       5.4100989     0.010219694    3.074392e-22     0.035662418   0.00018363651       194.20111
    0.040295339      0.17570645     0.033828613  -5.7445729e-19     -0.12809659     -0.17586293  -2.0005937e-22   2.5551868e-19   5.2530074e-20  -2.4702995e-38       5.4101824     0.010235966   9.2572709e-23     0.035607757   0.00018361394       193.92729
    0.040775561      0.17571858     0.032996678  -6.4598291e-20     -0.12893203     -0.17587106  -5.1072898e-20  -6.4992691e-19   -1.249804e-19   1.4027304e-36       5.4102667     0.010252009  -2.4608611e-22      0.03555269   0.00018359117        193.6514
    0.041260791      0.17572245     0.032162079   6.2866469e-19     -0.12977017     -0.17587091  -4.2597416e-20   1.1103368e-19   2.1405003e-20   2.3436164e-36        5.410352     0.010267815   4.1616343e-23     0.035497216    0.0001835682       193.37343
    0.041751081      0.17571776     0.031324971   4.8321915e-20     -0.13061087     -0.17586234   1.4349379e-20   9.6634499e-19   1.8112591e-19  -1.9020863e-36       5.4104382     0.010283376   3.6982268e-22     0.035441333   0.00018354503       193.09337
    0.042246485      0.17570419     0.030485509  -8.3675996e-19     -0.13145395     -0.17584524   4.0074345e-20   2.1226136e-19   4.5404706e-20     3.87248e-37       5.4105252     0.010298684     7.87409e-23     0.035385039   0.00018352165       192.81123
    0.042747055      0.17568153     0.029643866  -4.5541828e-19     -0.13229926     -0.17581946   2.6950134e-20  -1.1842467e-18  -1.9789923e-19    6.064974e-37       5.4106131     0.010313732  -4.6910777e-22     0.035328333   0.00018349807       192.52698
    0.043252845       0.1756496     0.028800219   5.6145533e-19     -0.13314661     -0.17578488   3.5775973e-21  -9.3106566e-19   -1.561108e-19  -1.7378496e-36        5.410702      0.01032851  -3.6871708e-22     0.035271213   0.00018347428       192.24062
    0.043763911      0.17560826      0.02795476   4.4311191e-19     -0.13399582     -0.17574138   1.9360012e-20   2.6669302e-19   4.4654987e-20  -1.5063829e-36       5.4107917      0.01034301     1.09891e-22     0.035213678   0.00018345028       191.95215
    0.044280306      0.17555737      0.02710768  -1.0837039e-19      -0.1348467     -0.17568882   2.8862509e-20   1.8967313e-19   2.8266505e-20   2.7525511e-36       5.4108824     0.010357225   7.8586384e-23     0.035155728   0.00018342607       191.66154
    0.044802087      0.17549674     0.026259178    1.817251e-20     -0.13569904     -0.17562709   -8.123885e-21  -1.8611814e-20  -1.3440017e-20   3.7830035e-36        5.410974     0.010371146   -4.747238e-24     0.035097359   0.00018340165       191.36881
    0.045329309      0.17542627     0.025409446   4.8158277e-20     -0.13655266     -0.17555606  -3.3883329e-20   2.3722345e-19   3.0809976e-20   -4.458941e-36       5.4110665     0.010384764   9.9726173e-23     0.035038572   0.00018337702       191.07393
     0.04586203      0.17534577     0.024558689  -2.3271325e-20     -0.13740735     -0.17547562  -4.0197861e-20   1.0541417e-19   1.5832799e-20   1.4866488e-36       5.4111599     0.010398072   4.2440603e-23     0.034979364   0.00018335217       190.77691
    0.046400307       0.1752552     0.023707118   6.7024721e-20      -0.1382629     -0.17538565  -8.4730853e-21   1.8363643e-19   2.6711912e-20   2.1048777e-36       5.4112543      0.01041106   7.6661161e-23     0.034919734   0.00018332711       190.47773
    0.046944197      0.17515451      0.02285495  -1.4857913e-19     -0.13911908     -0.17528605   3.6995742e-20   2.7226802e-19   4.4012179e-20  -2.7562749e-36       5.4113495      0.01042372   1.1769532e-22     0.034859681   0.00018330183       190.17638
     0.04749376      0.17504381     0.022002412  -2.9088859e-19     -0.13997569     -0.17517669   1.6000071e-20  -2.0484902e-19  -2.1805292e-20  -3.2991712e-39       5.4114458     0.010436044  -8.9832674e-23     0.034799205   0.00018327632       189.87287
    0.048049054      0.17492319     0.021149735  -1.8966014e-20     -0.14083248     -0.17505747  -1.7037595e-20  -4.5988765e-19  -6.2969941e-20   1.4058878e-36       5.4115429     0.010448023  -2.0436008e-22     0.034738303    0.0001832506       189.56717
    0.048610139      0.17479282      0.02029716  -1.1438486e-20     -0.14168923     -0.17492829   1.5609254e-20  -2.3914721e-19  -3.1786302e-20   3.2398942e-36        5.411641     0.010459649  -1.0694381e-22     0.034676974   0.00018322466        189.2593
    0.049177075      0.17465277      0.01944492  -9.7380444e-20     -0.14254568     -0.17478905   2.5189655e-20  -4.8787418e-19  -5.1298624e-20  -2.8619943e-36       5.4117401     0.010470912  -2.1925716e-22     0.034615218   0.00018319849       188.94923
    0.049749924      0.17450311      0.01859325   3.1981329e-19     -0.14340162     -0.17463966  -3.4315987e-20  -4.7976836e-19  -5.2408954e-20   1.7100155e-36       5.4118401     0.010481805  -2.1706932e-22     0.034553033    0.0001831721       188.63696
    0.050328748      0.17434375     0.017742377   2.2858203e-19      -0.1442568     -0.17448003    -3.56731e-20   3.3474305e-19   3.1695711e-20   2.8868902e-36        5.411941     0.010492319   1.5359635e-22     0.034490418   0.00018314549       188.32249
    0.050913608      0.17417463     0.016892525  -3.9987746e-19     -0.14511102     -0.17431007   1.9083161e-20   9.7311354e-20   1.1089989e-20  -4.6276385e-36       5.4120429     0.010502446   4.1212377e-23     0.034427372   0.00018311864       188.00581
    0.051504567      0.17399563     0.016043918   6.1355839e-20     -0.14596403     -0.17412971   1.0791765e-20  -6.7338095e-19  -6.0724261e-20   -1.098823e-36       5.4121458     0.010512176  -3.1916136e-22     0.034363895   0.00018309156       187.68691
    0.052101689      0.17380663     0.015196791   8.1583577e-19     -0.14681561     -0.17393889  -3.9316129e-20   2.6103781e-19   2.3129912e-20   2.0571282e-36       5.4122497     0.010521502   1.2878441e-22     0.034299984   0.00018306426       187.36579
    0.052705039      0.17360761     0.014351378   1.6290091e-19     -0.14766553     -0.17373753  -2.6809132e-20   1.3694748e-18   1.1798878e-19   3.4667584e-36       5.4123545     0.010530414   6.6172995e-22     0.034235639   0.00018303672       187.04244
    0.053314682      0.17339848     0.013507918  -4.8144153e-19     -0.14851353     -0.17352557   3.0184875e-20   6.4466962e-19   5.8617069e-20  -3.4965593e-36       5.4124602     0.010538904   3.0982995e-22      0.03417086   0.00018300895       186.71686
    0.053930682      0.17317923     0.012666653  -1.9239327e-19      -0.1493594     -0.17330297   3.4031924e-20   1.4433469e-19   1.6795653e-20  -6.6837383e-37        5.412567     0.010546964   7.2677055e-23     0.034105645   0.00018298094       186.38903
    0.054553106      0.17294971     0.011827831  -2.2897368e-19     -0.15020287     -0.17306966   2.2282739e-20   1.5243813e-19   1.6968098e-20   4.3188788e-36       5.4126747     0.010554586   7.6672998e-23     0.034039993   0.00018295269       186.05897
    0.055182022      0.17270979     0.010991692  -9.4214566e-20     -0.15104371     -0.17282563   4.4654678e-20  -4.3326822e-19   -2.565668e-20   9.2034516e-38       5.4127834      0.01056176  -2.1845272e-22     0.033973904   0.00018292421       185.72665
    0.055817496      0.17245922     0.010158474   3.6766862e-19     -0.15188167     -0.17257082   4.8586279e-20  -8.4645269e-20  -6.9189243e-21  -3.7633901e-36        5.412893     0.010568478   -3.153494e-23     0.033907377   0.00018289548       185.39207
    0.056459598      0.17219774    0.0093284164   1.6132474e-19     -0.15271652     -0.17230521   5.9481413e-21    4.703849e-19   1.5510703e-20    1.455342e-37       5.4130037     0.010574733    2.542259e-22     0.033840411   0.00018286651       185.05523
    0.057108397      0.17192508      0.00850176  -1.1211889e-19     -0.15354802     -0.17202878  -3.8891192e-20   3.0593015e-19  -4.8247734e-21   9.1971982e-37       5.4131153     0.010580516   1.6532234e-22     0.033773005    0.0001828373       184.71613
    0.057763961      0.17164109    0.0076787579   -1.584955e-19     -0.15437593     -0.17174151  -1.2986495e-20   1.9317427e-19   2.1643651e-23  -5.5390222e-37       5.4132279     0.010585818   1.0613627e-22     0.033705159   0.00018280785       184.37476
    0.058426363      0.17134567    0.0068596727  -2.6122394e-19     -0.15519997      -0.1714434   1.3631834e-20  -9.0541159e-20  -9.9303753e-21   1.8205125e-36       5.4133415     0.010590632   -4.303008e-23     0.033636872   0.00018277815       184.03112
    0.059095673      0.17103882    0.0060447781  -1.9853334e-19     -0.15601987     -0.17113443  -2.5391477e-20  -4.5359127e-19  -3.0673389e-20   9.1921069e-37       5.4134561     0.010594949  -2.4217616e-22     0.033568144    0.0001827482        183.6852
    0.059771963      0.17072061    0.0052343516  -9.8803053e-20     -0.15683536      -0.1708146  -4.5822546e-20  -5.6185995e-19  -3.1934166e-20   8.9767315e-37       5.4135716     0.010598761  -3.0977453e-22     0.033498974     0.000182718       183.33699
    0.060455306      0.17039112    0.0044286793  -6.2137592e-20     -0.15764615     -0.17048391  -2.2986746e-20  -6.7172871e-19  -2.6562407e-20  -8.8226112e-38       5.4136882     0.010602062  -3.7734768e-22     0.033429361   0.00018268755        182.9865
    0.061145775      0.17005046    0.0036280445    3.162018e-19     -0.15845197     -0.17014238  -1.0053642e-20  -6.9409387e-19  -1.8816149e-20  -1.6788239e-36       5.4138057     0.010604842  -3.9280423e-22     0.033359305   0.00018265685       182.63372
    0.061843446      0.16969859    0.0028327325   6.1274617e-19     -0.15925251     -0.16979001  -1.5765585e-20   1.2536711e-19   2.3483948e-21   -6.594926e-37       5.4139242     0.010607094   7.1512872e-23     0.033288806   0.00018262589       182.27865
    0.062548392      0.16933564    0.0020430144   1.5698739e-19     -0.16004752     -0.16942683   7.3172363e-21   8.1649355e-19   2.0470088e-20   1.1211728e-36       5.4140437     0.010608811   4.6675462e-22     0.033217864   0.00018259468       181.92128
    0.063260691      0.16896156    0.0012591718  -3.0926341e-19     -0.16083671     -0.16905287   3.3997106e-20   4.9110676e-19   1.7071735e-20  -1.5395975e-37       5.4141642     0.010609986   2.8433019e-22     0.033146477   0.00018256321       181.56162
    0.063980417      0.16857651   0.00048148141  -3.6203492e-19      -0.1616198     -0.16866815   3.6937843e-20   3.4278291e-20    6.237792e-21  -1.1116232e-36       5.4142857     0.010610611   2.2005078e-23     0.033074646   0.00018253148       181.19965
     0.06470765      0.16818063  -0.00028977218  -2.2000229e-19     -0.16239652     -0.16827274   1.3759456e-20  -4.0919476e-19  -7.5160707e-21  -1.0423974e-36       5.4144081      0.01061068    -2.40478e-22      0.03300237   0.00018249949       180.83538
    0.065442467      0.16777419    -0.001054304   1.2425783e-19     -0.16316658     -0.16786666  -2.0527451e-20  -4.9961863e-19  -4.1207349e-21   1.0036271e-36       5.4145315     0.010610185  -2.9671875e-22      0.03292965   0.00018246724        180.4688
    0.066184948      0.16735741   -0.0018118299   3.0443835e-19     -0.16392968     -0.16744997  -1.8056486e-20  -8.7720787e-20   3.2815475e-21   2.7884022e-36       5.4146559      0.01060912  -5.1641849e-23     0.032856484   0.00018243473       180.09991
    0.066935172      0.16693055   -0.0025620726   2.3527729e-19     -0.16468556     -0.16702274  -2.6753762e-20   2.5455816e-19  -6.1851901e-21  -1.5633384e-36       5.4147813     0.010607478   1.5703641e-22     0.032782874   0.00018240195       179.72872
     0.06769322       0.1664938   -0.0033047645  -5.6427424e-20     -0.16543395     -0.16658503  -1.0153959e-20    4.917935e-19  -3.8605785e-21  -5.6563204e-37       5.4149077     0.010605253   3.0359319e-22     0.032708819    0.0001823689       179.35521
    0.068459173      0.16604725   -0.0040396484  -3.9681963e-19     -0.16617457     -0.16613693   3.5656556e-20   1.0798845e-19   6.0605363e-21   2.4991199e-36       5.4150351     0.010602439   6.5558935e-23     0.032634318   0.00018233559       178.97939
    0.069233115      0.16559092   -0.0047664829  -2.0920521e-19     -0.16690721     -0.16567852  -1.9621791e-20  -4.9194644e-19   6.5772002e-21   1.2749337e-37       5.4151634     0.010599031  -3.1234512e-22     0.032559373   0.00018230201       178.60125
    0.070015128      0.16512478   -0.0054850364   6.2297304e-20     -0.16763161      -0.1652099  -7.9483194e-20  -3.8531189e-19   6.4117788e-21  -4.8994444e-37       5.4152927     0.010595021  -2.5595459e-22     0.032483983   0.00018226815        178.2208
    0.070805297      0.16464885   -0.0061950881   1.0735618e-19     -0.16834757     -0.16473118  -3.5393623e-20  -3.0558633e-19   2.1384177e-20  -1.5765657e-36        5.415423     0.010590406  -2.1475696e-22     0.032408148   0.00018223403       177.83803
    0.071603706      0.16416309   -0.0068964058   3.0874266e-19     -0.16905485     -0.16424248   8.9499787e-21  -1.0607658e-19   2.6991241e-20  -4.3437511e-37       5.4155542     0.010585179  -7.9798776e-23     0.032331868   0.00018219963       177.45295
    0.072410442      0.16366764    -0.007588774   2.5904295e-19     -0.16975325     -0.16374391    2.610668e-20   4.4540598e-19   2.7686195e-21   1.5388028e-36       5.4156865     0.010579335   2.8773653e-22     0.032255144   0.00018216495       177.06555
    0.073225592      0.16316253   -0.0082719628  -9.7951378e-20     -0.17044252      -0.1632356   4.1502715e-20   5.0707337e-19  -1.2939647e-20  -5.6637154e-37       5.4158197      0.01057287    3.331851e-22     0.032177976      0.00018213       176.67583
    0.074049243      0.16264796   -0.0089457602  -3.0041412e-19     -0.17112246     -0.16271768   4.4658165e-20   1.8288616e-19  -1.7960665e-22   1.7153203e-37       5.4159538     0.010565778   1.2079671e-22     0.032100365   0.00018209477        176.2838
    0.074881483      0.16212395   -0.0096099491  -2.1903435e-19     -0.17179284      -0.1621903   2.2103092e-20  -2.4189621e-19   1.7396077e-20   2.4698308e-36        5.416089     0.010558056  -1.6593518e-22      0.03202231   0.00018205925       175.88945
    0.075722403      0.16159059    -0.010264328     1.78907e-19     -0.17245347      -0.1616536  -1.1821711e-20  -3.5020702e-19   2.1098411e-20  -9.6607005e-37       5.4162251     0.010549699  -2.4126727e-22     0.031943812   0.00018202346       175.49279
    0.076572093      0.16104787    -0.010908698   3.6665409e-19     -0.17310414     -0.16110772   -7.410783e-21   2.0540328e-19  -9.1165642e-21  -1.2635132e-36       5.4163621     0.010540703    1.470336e-22     0.031864872   0.00018198738       175.09381
    0.077430644      0.16049578    -0.011542867  -7.9133911e-20     -0.17374468     -0.16055285   6.1027745e-21   5.3765748e-19  -3.8906194e-20   1.3462565e-36       5.4165002     0.010531065   3.8266813e-22      0.03178549   0.00018195102       174.69252
    0.078298149      0.15993434    -0.012166648  -3.0957413e-19     -0.17437489     -0.15998913   2.5715545e-21  -1.5020436e-22  -6.4059027e-21  -1.9200156e-36       5.4166392      0.01052078  -4.2210576e-24     0.031705667   0.00018191437       174.28892
    0.079174701      0.15936367    -0.012779845   9.5901221e-20     -0.17499459     -0.15941673  -6.5646832e-21  -2.1373611e-19   1.5220193e-20  -7.7008763e-37       5.4167791     0.010509846  -1.5443312e-22     0.031625404   0.00018187744       173.88301
    0.080060395      0.15878396    -0.013382262   1.4720076e-19     -0.17560357     -0.15883583  -7.0482748e-21   2.3705478e-19  -1.2821373e-20   1.0887022e-36         5.41692      0.01049826   1.7682076e-22     0.031544701   0.00018184021       173.47479
    0.080955325      0.15819548    -0.013973694  -5.9542268e-20     -0.17620164      -0.1582466  -1.2383988e-20   1.3917814e-19  -8.0078039e-21  -8.3725946e-37       5.4170618     0.010486018   1.0088464e-22     0.031463559    0.0001818027       173.06427
    0.081859589      0.15759861     -0.01455395   1.0520986e-19     -0.17678859     -0.15764921  -2.1166891e-20   9.5289435e-20  -6.2708764e-21   1.8190093e-37       5.4172046      0.01047312   6.7560126e-23     0.031381979   0.00018176489       172.65145
    0.082773283      0.15699361    -0.015122829  -5.6009883e-20     -0.17736422     -0.15704383   1.3540186e-20   3.9871616e-19  -2.5171381e-20  -3.7728398e-38       5.4173483     0.010459562   2.9873403e-22     0.031299962   0.00018172679       172.23633
    0.083696507      0.15638084     -0.01568016  -4.8397981e-19     -0.17792837     -0.15643065   4.8509802e-20   -5.241048e-20   1.3815463e-20   7.7085949e-37        5.417493     0.010445342  -4.4203261e-23     0.031217509   0.00018168839       171.81891
    0.084629358      0.15576045    -0.016225762  -2.4626677e-19     -0.17848085     -0.15580987   2.4276464e-20  -7.8334522e-19   7.0837243e-20   1.1372759e-36       5.4176385      0.01043046  -6.0675212e-22      0.03113462    0.0001816497        171.3992
    0.085571939      0.15513268     -0.01675949   2.8797703e-19     -0.17902152     -0.15518166  -1.7928917e-20  -6.3787807e-19   5.4103453e-20   -2.849616e-37       5.4177851     0.010414914   -4.940775e-22     0.031051298   0.00018161071        170.9772
    0.086524349      0.15449768    -0.017281191   3.3222358e-19     -0.17955023     -0.15454624  -1.9793799e-20  -6.8337694e-20   3.2192744e-22   1.5126838e-36       5.4179325     0.010398704   -5.254877e-23     0.030967542   0.00018157142       170.55291
    0.087486692      0.15385568    -0.017790731   1.6761429e-19     -0.18006684     -0.15390381  -8.2429504e-21   1.7190652e-19  -2.3833144e-20   2.1367009e-37       5.4180809     0.010381828   1.3722641e-22     0.030883355   0.00018153182       170.12635
    0.088459071      0.15320697    -0.018287981   4.0755059e-20     -0.18057123     -0.15325456   2.0003882e-23   3.3144336e-19  -3.7010855e-20  -2.1691215e-36       5.4182301     0.010364287   2.6955387e-22     0.030798737   0.00018149193       169.69751
    0.089441592      0.15255184    -0.018772815   -1.366144e-19     -0.18106326     -0.15259872   1.8074047e-20   2.5882412e-19   -3.011759e-20  -3.9322842e-37       5.4183804      0.01034608   2.1409322e-22      0.03071369   0.00018145173        169.2664
    0.090434358      0.15189065    -0.019245136  -1.1182526e-19     -0.18154284     -0.15193648   1.4069115e-20  -1.0763498e-20   -3.916177e-21  -7.2334998e-38       5.4185315     0.010327209  -2.4533415e-24     0.030628216   0.00018141123       168.83303
    0.091437479      0.15122363    -0.019704848  -4.6708887e-20     -0.18200987     -0.15126806   9.0281157e-21  -1.5465109e-20  -2.5552702e-22    1.676721e-36       5.4186835     0.010307673  -5.6247292e-24     0.030542314   0.00018137042       168.39739
    0.092451061      0.15055112    -0.020151897  -1.5830176e-19     -0.18246429     -0.15059368   1.3089871e-20  -1.2605428e-19   1.0974712e-20   7.2582215e-37       5.4188364     0.010287474   -9.907717e-23     0.030455988    0.0001813293       167.95951
    0.093475213      0.14987324    -0.020586222  -2.4585554e-20     -0.18290604     -0.14991357  -1.5258436e-20  -3.9493745e-19    4.045508e-20  -1.3647509e-36       5.4189903     0.010266613  -3.3013424e-22     0.030369239   0.00018128787       167.51937
    0.094510047      0.14919024    -0.021007794   2.6772206e-19      -0.1833351     -0.14922796  -2.9078648e-20  -1.6599039e-19    1.449375e-20  -4.3096532e-37        5.419145     0.010245092  -1.4184243e-22     0.030282068   0.00018124613         167.077
    0.095555673      0.14850217    -0.021416564   1.7502269e-19     -0.18375142     -0.14853707   1.5424014e-20   2.6214256e-19  -3.8071372e-20  -3.7544565e-37       5.4193006     0.010222912   2.2917298e-22     0.030194477   0.00018120408       166.63238
    0.096612203       0.1478091    -0.021812513  -4.2507971e-20     -0.18415499     -0.14784116   3.0344146e-20    2.370038e-19  -4.2083248e-20   2.1989275e-37       5.4194572     0.010200076   2.2007343e-22     0.030106468   0.00018116171       166.18555
    0.097679752      0.14711097    -0.022195606   -3.632351e-20     -0.18454577     -0.14714045  -3.0949598e-20   1.4021446e-19   -3.834708e-20   8.1762742e-37       5.4196146     0.010176586   1.3815142e-22     0.030018042   0.00018111903       165.73649
    0.098758435      0.14640806    -0.022565868  -8.7755646e-20     -0.18492377     -0.14643518  -6.3417868e-20   1.6120097e-19  -2.9647518e-20   8.5003593e-39       5.4197729     0.010152445    1.411068e-22     0.029929202   0.00018107603       165.28522
    0.099848367      0.14570055    -0.022923332  -1.2750962e-19     -0.18528903     -0.14572558  -2.4029355e-20  -4.4197643e-20   2.0916192e-20   -5.002775e-37       5.4199321     0.010127655  -5.6859683e-23     0.029839949   0.00018103272       164.83175
     0.10094967      0.14498834     -0.02326794   9.7413893e-20     -0.18564149     -0.14501189  -6.4865825e-22  -1.6605356e-19   4.2230096e-20   3.5086974e-38       5.4200921     0.010102221  -1.3393045e-22     0.029750285   0.00018098908       164.37608
     0.10206245      0.14427239    -0.023599742   1.9459247e-19     -0.18598122     -0.14429432   7.4173918e-21   1.4617166e-19  -6.9598819e-21   1.6636513e-37       5.4202531     0.010076144   1.6716461e-22     0.029660213   0.00018094513       163.91822
     0.10318684      0.14355287    -0.023918722  -8.1430881e-20     -0.18630819      -0.1435731    4.364504e-20    3.753247e-19  -4.2236498e-20   4.0171073e-39       5.4204149     0.010049431   2.9788727e-22     0.029569735   0.00018090085       163.45818
     0.10432296      0.14282953    -0.024224946  -2.7742415e-19     -0.18662247     -0.14284846   4.6189859e-20   4.7409005e-20   2.4667362e-21   6.2244431e-38       5.4205775     0.010022083  -2.5863225e-23     0.029478852   0.00018085625       162.99598
     0.10547092      0.14210242    -0.024518505  -1.0666757e-19     -0.18692414     -0.14212064   1.0052048e-20  -3.5631924e-19   5.9938535e-20   2.0423471e-37       5.4207411    0.0099941061  -3.3591304e-22     0.029387568   0.00018081132       162.53162
     0.10663086      0.14137196    -0.024799405   1.3903952e-19     -0.18721323     -0.14138984  -1.2828829e-20  -2.9106332e-19   4.7505305e-20  -1.7116697e-37       5.4209055    0.0099655043  -2.6533103e-22     0.029295884   0.00018076607       162.06511
     0.10780289      0.14063882    -0.025067733   1.2613013e-19     -0.18748983     -0.14065628  -2.2535943e-20  -2.6086339e-21   6.3276645e-21  -1.6548032e-37       5.4210707    0.0099362824  -7.8693178e-24     0.029203802    0.0001807205       161.59645
     0.10898715      0.13990295    -0.025323526   1.3526737e-21     -0.18775395     -0.13992017  -1.9363254e-20   4.1053515e-20   8.0247584e-21   5.7210655e-38       5.4212369    0.0099064454   2.8045457e-23     0.029111326   0.00018067459       161.12567
     0.11018375      0.13916451    -0.025566832   7.2114873e-20     -0.18800566     -0.13918172  -4.6361084e-21   8.1823631e-21   1.7103188e-20   2.0126632e-37       5.4214038    0.0098759988  -5.4371188e-24     0.029018457   0.00018062835       160.65278
     0.11139284      0.13842385    -0.025797699   9.6972442e-20     -0.18824499     -0.13844113   1.3614619e-20   2.1267829e-19  -1.9138976e-20   1.3769463e-37       5.4215716     0.009844948   2.0786129e-22     0.028925199   0.00018058178       160.17777
     0.11261454      0.13768138    -0.026016205  -1.2344804e-19     -0.18847202      -0.1376986   3.7442242e-20   2.2613911e-19  -2.9022649e-20  -2.9270778e-37       5.4217403     0.009813299   2.2676666e-22     0.028831554   0.00018053489       159.70067
     0.11384897      0.13693732    -0.026222435  -2.2341645e-19     -0.18868682     -0.13695432   3.3626998e-20  -1.0502192e-19   1.1800601e-20   1.6628842e-37       5.4219098    0.0097810578   -1.042656e-22     0.028737525   0.00018048765       159.22149
     0.11509628      0.13619194    -0.026416508  -3.6757321e-20     -0.18888954     -0.13620848   7.0381262e-21  -3.1875118e-19   4.5592114e-20   1.0102212e-38       5.4220801    0.0097482308  -3.2702703e-22     0.028643114   0.00018044008       158.74024
      0.1163566      0.13544538    -0.026598556   1.5594291e-19     -0.18908029     -0.13546129   -4.489359e-24   -1.878441e-19   2.5844635e-20  -1.9017146e-37       5.4222513    0.0097148245  -1.8884391e-22     0.028548324   0.00018039218       158.25693
     0.11763007       0.1346978    -0.026768721   1.4362007e-19     -0.18925922     -0.13471293  -3.0048744e-21    5.416604e-20  -1.8374682e-20   1.5922278e-37       5.4224233    0.0096808456   7.2372693e-23     0.028453159   0.00018034394       157.77157
     0.11891681       0.1339494    -0.026927163   8.3153321e-20      -0.1894265     -0.13396358  -8.6571742e-21   1.5285641e-19   -3.668165e-20   3.5247892e-38       5.4225961    0.0096463011   1.7609012e-22     0.028357621   0.00018029536       157.28418
     0.12021697      0.13320032    -0.027074029  -2.1197908e-20     -0.18958227     -0.13321344  -2.5319644e-21   2.5320369e-19  -5.5171582e-20  -2.4195781e-37       5.4227698    0.0096111979   2.8612955e-22     0.028261713   0.00018024644       156.79478
      0.1215307      0.13245081    -0.027209496  -2.3957985e-19      -0.1897267     -0.13246267   8.5047335e-21   9.7402448e-20  -2.8479773e-20   3.5704723e-37       5.4229443    0.0095755432   1.1515518e-22     0.028165438   0.00018019718       156.30337
     0.12285812      0.13170099    -0.027333729  -1.4379872e-19     -0.18985995     -0.13171144  -1.4642567e-20   -3.194996e-19   4.8982351e-20    4.058748e-37       5.4231196    0.0095393445  -3.5325192e-22       0.0280688   0.00018014758       155.80996
     0.12419939      0.13095104    -0.027446934   2.0411075e-19     -0.18998223     -0.13095993   -3.980344e-20  -2.2280843e-19   4.4519865e-20  -2.0512533e-37       5.4232957     0.009502609  -2.5900942e-22     0.027971802   0.00018009764       155.31459
     0.12555464        0.130201    -0.027549316   1.9167643e-19     -0.19009374     -0.13020831  -6.8056885e-21   1.9102694e-19  -2.4654204e-20   2.1951936e-37       5.4234727    0.0094653445   2.0645591e-22     0.027874447   0.00018004735       154.81725
     0.12692403      0.12945096    -0.027641111  -7.2752585e-20     -0.19019473     -0.12945673   3.4257533e-20   2.2327412e-19  -3.6535561e-20   -1.706096e-38       5.4236505    0.0094275585   2.5761583e-22     0.027776738   0.00017999671       154.31796
      0.1283077      0.12870096    -0.027722552  -1.6906475e-19     -0.19028542     -0.12870536   3.0276069e-20  -1.1885843e-20  -2.3912317e-21  -3.1064199e-37       5.4238291    0.0093892586  -7.2406136e-25      0.02767868   0.00017994573       153.81674
      0.1297058      0.12795109    -0.027793889  -5.8855506e-20     -0.19036608     -0.12795435  -8.8084174e-21  -1.9324594e-19   2.5242754e-20  -7.1827323e-38       5.4240085    0.0093504527  -2.1344387e-22     0.027580274   0.00017989441       153.31361
     0.13111848      0.12720146    -0.027855357   6.7006122e-20     -0.19043694     -0.12720384  -3.1962185e-20  -1.3664297e-19    2.183433e-20  -1.5132136e-37       5.4241887    0.0093111483  -1.6199549e-22     0.027481526   0.00017984273       152.80858
