# y+ ()         
# Time          	patch           	min             	max             	average         
119             	lowerWall	1.13265718e-01	1.18084147e-01	1.17728930e-01
120             	lowerWall	1.13273387e-01	1.18085085e-01	1.17721896e-01
121             	lowerWall	1.13281127e-01	1.18085753e-01	1.17714903e-01
122             	lowerWall	1.13288939e-01	1.18086423e-01	1.17707983e-01
123             	lowerWall	1.13296826e-01	1.18085896e-01	1.17701165e-01
124             	lowerWall	1.13304786e-01	1.18085990e-01	1.17694475e-01
125             	lowerWall	1.13312822e-01	1.18085313e-01	1.17687938e-01
126             	lowerWall	1.13320933e-01	1.18083961e-01	1.17681578e-01
127             	lowerWall	1.13329124e-01	1.18083361e-01	1.17675414e-01
128             	lowerWall	1.13337393e-01	1.18081397e-01	1.17669464e-01
129             	lowerWall	1.13345734e-01	1.18080122e-01	1.17663741e-01
130             	lowerWall	1.13354152e-01	1.18078536e-01	1.17658257e-01
131             	lowerWall	1.13362653e-01	1.18075642e-01	1.17653021e-01
132             	lowerWall	1.13371237e-01	1.18074630e-01	1.17648039e-01
133             	lowerWall	1.13379903e-01	1.18072394e-01	1.17643314e-01
134             	lowerWall	1.13388651e-01	1.18070044e-01	1.17638847e-01
135             	lowerWall	1.13397483e-01	1.18068654e-01	1.17634637e-01
136             	lowerWall	1.13406400e-01	1.18066060e-01	1.17630682e-01
137             	lowerWall	1.13415404e-01	1.18064675e-01	1.17626977e-01
138             	lowerWall	1.13424495e-01	1.18062977e-01	1.17623516e-01
139             	lowerWall	1.13433675e-01	1.18060484e-01	1.17620293e-01
140             	lowerWall	1.13442944e-01	1.18059784e-01	1.17617300e-01
141             	lowerWall	1.13452311e-01	1.18057910e-01	1.17614529e-01
142             	lowerWall	1.13461762e-01	1.18056601e-01	1.17611972e-01
143             	lowerWall	1.13471311e-01	1.18055646e-01	1.17609620e-01
144             	lowerWall	1.13480946e-01	1.18053672e-01	1.17607466e-01
145             	lowerWall	1.13490685e-01	1.18053571e-01	1.17605501e-01
146             	lowerWall	1.13500514e-01	1.18052383e-01	1.17603716e-01
147             	lowerWall	1.13510441e-01	1.18051822e-01	1.17602103e-01
148             	lowerWall	1.13520468e-01	1.18051388e-01	1.17600654e-01
149             	lowerWall	1.13530597e-01	1.18050571e-01	1.17599360e-01
150             	lowerWall	1.13540829e-01	1.18050822e-01	1.17598215e-01
151             	lowerWall	1.13551166e-01	1.18050012e-01	1.17597210e-01
152             	lowerWall	1.13561608e-01	1.18050752e-01	1.17596337e-01
153             	lowerWall	1.13572157e-01	1.18050467e-01	1.17595589e-01
154             	lowerWall	1.13582814e-01	1.18051160e-01	1.17594960e-01
155             	lowerWall	1.13593580e-01	1.18051343e-01	1.17594443e-01
156             	lowerWall	1.13604456e-01	1.18052013e-01	1.17594030e-01
157             	lowerWall	1.13615446e-01	1.18052615e-01	1.17593715e-01
158             	lowerWall	1.13626550e-01	1.18053274e-01	1.17593493e-01
159             	lowerWall	1.13637771e-01	1.18054248e-01	1.17593357e-01
160             	lowerWall	1.13649109e-01	1.18054920e-01	1.17593302e-01
161             	lowerWall	1.13660574e-01	1.18056219e-01	1.17593321e-01
162             	lowerWall	1.13672161e-01	1.18056917e-01	1.17593411e-01
163             	lowerWall	1.13683869e-01	1.18058496e-01	1.17593565e-01
164             	lowerWall	1.13695699e-01	1.18059248e-01	1.17593779e-01
165             	lowerWall	1.13707654e-01	1.18061064e-01	1.17594049e-01
166             	lowerWall	1.13719736e-01	1.18061883e-01	1.17594370e-01
167             	lowerWall	1.13731949e-01	1.18063898e-01	1.17594737e-01
