# Selection         : all 
# Volume            : 8.000000000000e-02
# Time              	min(p)	location	cell	min(k)	location	cell	min(omega)	location	cell	min(nut)	location	cell	min(epsilon)	min(nuTilda)
564                 	1.298547955759e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515053146e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219711615e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985723381e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
565                 	1.298547989678e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497993193e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219711671e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215641846e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
566                 	1.298548594763e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515051315e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219717391e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985721358e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
567                 	1.298548523734e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497995863e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219708743e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215644796e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
568                 	1.298547870265e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515050167e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219705856e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985720090e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
569                 	1.298547915533e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497978757e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219703483e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215625893e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
570                 	1.298547969778e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515049391e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219702977e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985719231e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
571                 	1.298548722594e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497989763e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219710537e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215638056e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
572                 	1.298548690213e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515051878e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219712507e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985721980e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
573                 	1.298548035538e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497988412e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219703275e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215636562e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
574                 	1.298548253019e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515053106e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219706002e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985723337e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
575                 	1.298548258443e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497974293e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219706284e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215620961e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
576                 	1.298548249218e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515053774e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219706481e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985724075e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
577                 	1.298548242255e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497978697e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219707827e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215625828e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
578                 	1.298548246220e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515054825e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219709610e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985725237e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
579                 	1.298548260215e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497980702e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219711129e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215628043e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
580                 	1.298548280095e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515055128e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219712210e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985725571e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
581                 	1.298548300152e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497981691e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219712939e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215629136e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
582                 	1.298548317548e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515055365e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219713450e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985725833e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
583                 	1.298548329609e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497982271e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219713869e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215629777e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
584                 	1.298548335105e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515055475e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219714238e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985725954e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
585                 	1.298548334314e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497982771e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219714615e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215630330e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
586                 	1.298548328284e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515055478e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219714988e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985725958e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
587                 	1.298548318226e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497983381e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219715361e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215631003e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
588                 	1.298548303898e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515056374e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219715439e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985726948e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
589                 	1.298548291206e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497987617e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219715684e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215635684e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
590                 	1.298548280677e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515056127e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219715979e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985726675e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
591                 	1.298548271242e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497981261e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219716223e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215628661e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
592                 	1.298548262861e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515055643e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219716362e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985726140e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
593                 	1.298548255744e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497983216e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219716384e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215630821e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
594                 	1.298548249361e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515054972e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219716282e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985725399e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
595                 	1.298548243659e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497989458e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219716060e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215637719e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
596                 	1.298548238223e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515053674e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219715719e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985723964e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
597                 	1.298548231664e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690498001474e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219715078e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215650996e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
598                 	1.298548226115e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515053609e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219714497e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985723893e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
599                 	1.298548222344e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690498001571e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219714145e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215651104e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
600                 	1.298548218779e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515053510e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219713626e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985723784e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
601                 	1.298548214916e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497988511e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219713017e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215636672e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
602                 	1.298548210198e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515053380e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219712405e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985723640e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
603                 	1.298548204563e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497986369e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219711833e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215634305e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
604                 	1.298548198370e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515054315e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219711299e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985724673e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
605                 	1.298548192070e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497990813e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219710807e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215639215e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
606                 	1.298548186242e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515054774e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219710364e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985725180e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
607                 	1.298548180981e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497990269e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219709996e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215638615e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
608                 	1.298548176430e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515055243e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219709710e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985725699e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
609                 	1.298548172290e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497985650e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219709505e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215633511e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
610                 	1.298548168604e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515056625e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219709382e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985727226e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
611                 	1.298548165249e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497980916e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219709324e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215628279e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
612                 	1.298548162436e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515058665e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219709334e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985729479e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
613                 	1.298548160205e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497978181e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219709397e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215625257e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
614                 	1.298548158702e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515060605e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219709505e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985731624e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
615                 	1.298548157880e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497977842e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219709647e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215624882e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
616                 	1.298548157667e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515061874e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219709806e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985733026e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
617                 	1.298548157901e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497979411e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219709972e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215626616e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
618                 	1.298548158402e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515062281e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219710126e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985733476e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
619                 	1.298548159011e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497981751e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219710263e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215629202e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
620                 	1.298548159581e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515061847e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219710372e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985732996e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
621                 	1.298548160031e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497984522e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219710458e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215632263e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
622                 	1.298548160291e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515060886e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219710518e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985731934e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
623                 	1.298548160350e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497986839e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219710562e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215634825e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
624                 	1.298548160193e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515059661e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219710594e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985730581e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
625                 	1.298548159839e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497988504e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219710620e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215636664e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
626                 	1.298548159276e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515058471e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219710647e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985729266e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
627                 	1.298548158488e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497988519e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219710683e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215636681e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
628                 	1.298548157504e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515057393e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219710707e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985728074e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
629                 	1.298548156318e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497988860e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219710716e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215637058e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
630                 	1.298548154931e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515056729e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219710708e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985727340e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
631                 	1.298548153352e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497988451e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219710673e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215636606e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
632                 	1.298548151583e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515056321e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219710603e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985726889e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
633                 	1.298548149657e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497987747e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219710496e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215635828e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
634                 	1.298548147594e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515056189e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219710342e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985726744e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
635                 	1.298548145426e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497986673e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219710167e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215634641e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
636                 	1.298548143104e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515056311e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219710013e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985726879e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
637                 	1.298548140744e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497986071e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219709812e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215633976e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
638                 	1.298548138367e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	1.232515056446e-07	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	2.482219709567e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	1.361985727028e-11	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901
639                 	1.298548136051e-03	(7.960000000000e+00 4.204846563605e-03 5.000000000000e-02)	99	4.690497984733e-07	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902	2.482219709339e+00	(4.280000000000e+00 4.204846563605e-03 5.000000000000e-02)	53	5.183215632497e-11	(2.000000000000e-01 9.957951534364e-02 5.000000000000e-02)	2902
