# Selection         : all 
# Volume            : 8.000000000000e-02
# Time              	max(p)	location	cell	max(k)	location	cell	max(omega)	location	cell	max(nut)	location	cell	max(epsilon)	max(nuTilda)
289                 	8.742689880386e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.243405590221e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.359839289845e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.458517513452e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
290                 	8.707290346910e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.246953530423e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.356406514210e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.470626160424e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
291                 	8.672147036547e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.250498636123e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.352986979024e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.482730164290e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
292                 	8.637259444853e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.254040921314e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.349580608575e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.494829518801e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
293                 	8.602627032764e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.257580399915e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.346187327866e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.506924218010e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
294                 	8.568249225338e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.261117085774e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.342807062600e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.519014256270e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
295                 	8.534125414993e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.264650992663e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.339439739169e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.531099628230e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
296                 	8.500254965022e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.268182134282e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.336085284647e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.543180328832e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
297                 	8.466637209100e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.271710524255e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.332743626774e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.555256353308e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
298                 	8.433271531748e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.275236176133e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.329414693943e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.567327697172e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
299                 	8.400157180624e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.278759103398e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.326098415195e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.579394356217e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
300                 	8.367293355895e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.282279319457e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.322794720210e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.591456326508e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
301                 	8.334679270743e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.285796837646e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.319503539290e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.603513604382e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
302                 	8.302314129244e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.289311671228e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.316224803357e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.615566186444e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
303                 	8.270197110610e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.292823833395e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.312958443941e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.627614069560e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
304                 	8.238327367042e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.296333337266e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.309704393168e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.639657250859e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
305                 	8.206704026784e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.299840195888e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.306462583742e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.651695727722e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
306                 	8.175326285549e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.303344422235e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.303232948952e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.663729497790e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
307                 	8.144193178933e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.306846029209e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.300015422662e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.675758558950e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
308                 	8.113303728641e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.310345029640e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.296809939296e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.687782909331e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
309                 	8.082656973458e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.313841436290e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.293616433836e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.699802547302e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
310                 	8.052251943342e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.317335261848e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.290434841810e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.711817471471e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
311                 	8.022087647475e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.320826518936e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.287265099284e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.723827680679e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
312                 	7.992163079884e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.324315220098e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.284107142855e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.735833174003e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
313                 	7.962477315398e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.327801377810e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.280960909647e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.747833950744e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
314                 	7.933029197320e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.331285004479e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.277826337293e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.759830010428e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
315                 	7.903817680882e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.334766112446e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.274703363933e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.771821352795e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
316                 	7.874841768663e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.338244713979e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.271591928208e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.783807977805e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
317                 	7.846100182228e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.341720821279e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.268491969254e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.795789885630e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
318                 	7.817591856185e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.345194446474e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.265403426696e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.807767076659e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
319                 	7.789315927060e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.348665601622e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.262326240636e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.819739551483e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
320                 	7.761271080218e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.352134298718e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.259260351654e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.831707310898e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
321                 	7.733456117418e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.355600549684e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.256205700795e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.843670355896e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
322                 	7.705869952171e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.359064366381e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.253162229568e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.855628687668e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
323                 	7.678511253549e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.362525760597e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.250129879938e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.867582307600e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
324                 	7.651379025745e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.365984744057e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.247108594315e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.879531217266e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
325                 	7.624472049426e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.369441328414e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.244098315555e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.891475418430e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
326                 	7.597789083169e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.372895525257e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.241098986952e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.903414913044e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
327                 	7.571328903077e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.376347346108e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.238110552231e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.915349703237e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
328                 	7.545090340304e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.379796802422e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.235132955542e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.927279791322e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
329                 	7.519072158339e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.383243905587e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.232166141457e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.939205179786e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
330                 	7.493273081589e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.386688666925e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.229210054962e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.951125871291e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
331                 	7.467691927364e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.390131097691e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.226264641451e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.963041868668e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
332                 	7.442327381915e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.393571209067e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.223329846724e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.974953174919e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
333                 	7.417178123477e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.397009012162e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.220405616980e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.986859793209e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
334                 	7.392243033475e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.400444518033e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.217491898808e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	3.998761726868e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
335                 	7.367520715706e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.403877737619e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.214588639192e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.010658979383e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
336                 	7.343009895962e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.407308681606e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.211695785503e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.022551554402e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
337                 	7.318709320983e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.410737361120e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.208813285522e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.034439455724e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
338                 	7.294617703939e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.414163787009e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.205941087380e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.046322687302e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
339                 	7.270733747132e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.417587970039e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.203079139576e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.058201253239e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
340                 	7.247056157690e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.421009920912e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.200227390997e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.070075157783e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
341                 	7.223583630352e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.424429650268e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.197385790876e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.081944405328e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
342                 	7.200314861184e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.427847168687e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.194554288804e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.093809000411e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
343                 	7.177248565266e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.431262486690e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.191732834730e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.105668947707e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
344                 	7.154383445340e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.434675614738e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.188921378948e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.117524252028e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
345                 	7.131718192509e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.438086563220e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.186119872099e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.129374918323e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
346                 	7.109251619528e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.441495342470e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.183328265166e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.141220951670e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
347                 	7.086982277310e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.444901962758e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.180546509470e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.153062357280e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
348                 	7.064908789206e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.448306434294e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.177774556669e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.164899140490e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
349                 	7.043029822679e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.451708767229e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.175012358748e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.176731306765e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
350                 	7.021344061611e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.455108971655e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.172259868019e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.188558861690e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
351                 	6.999850179655e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.458507057603e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.169517037120e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.200381810975e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
352                 	6.978546834775e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.461903035043e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.166783819007e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.212200160447e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
353                 	6.957432632446e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.465296913889e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.164060166947e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.224013916052e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
354                 	6.936506375876e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.468688703987e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.161346034526e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.235823083847e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
355                 	6.915766744335e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.472078415124e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.158641375635e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.247627670006e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
356                 	6.895212425383e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.475466057024e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.155946144470e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.259427680808e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
357                 	6.874842058551e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.478851639351e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.153260295533e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.271223122645e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
358                 	6.854654312656e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.482235171713e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.150583783617e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.283014002014e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
359                 	6.834647832723e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.485616663659e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.147916563814e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.294800325516e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
360                 	6.814821385292e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.488996124671e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.145258591511e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.306582099856e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
361                 	6.795173642031e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.492373564176e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.142609822384e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.318359331836e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
362                 	6.775703281155e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.495748991544e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.139970212396e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.330132028360e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
363                 	6.756408967009e+00	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	1.499122416090e+02	(1.200000000000e-01 9.957951534364e-02 5.000000000000e-02)	2901	4.137339717797e+02	(2.800000000000e-01 9.957951534364e-02 5.000000000000e-02)	2903	4.341900196428e-01	(4.000000000000e-02 9.957951534364e-02 5.000000000000e-02)	2900
